"type","ssvid","timestamp","shipname","callsign","lat","lon","speed"
"AIS.19","150400453",2022-06-01 18:07:36,"FUYUANYU 715",NA,-45.8946666666667,-60.158575,3.5
"AIS.19","150400453",2022-05-02 12:02:16,"FUYUANYU 715",NA,-45.8061216666667,-60.131815,3.6
"AIS.19","150400453",2022-07-22 20:31:05,"FUYUANYU 715",NA,-44.643025,-59.3366833333333,7
"AIS.19","150400453",2022-04-10 15:14:55,"FUYUANYU 715",NA,-46.0497283333333,-60.188585,3.5
"AIS.19","150400453",2022-05-11 14:37:20,"FUYUANYU 715",NA,-45.7741566666667,-60.129205,4.4
"AIS.19","150400453",2022-04-02 01:44:22,"FUYUANYU 715",NA,-45.9312383333333,-60.21373,8.3
"AIS.19","150400453",2021-12-24 07:33:52,"FUYUANYU 715",NA,-45.40485,-60.50345,0.8
"AIS.19","150400453",2022-06-18 19:34:30,"FUYUANYU 715",NA,-45.95549,-60.1998916666667,1.1
"AIS.19","150400453",2022-06-12 19:50:30,"FUYUANYU 715",NA,-45.7356416666667,-60.207115,1
"AIS.19","150400453",2022-05-04 02:23:09,"FUYUANYU 715",NA,-45.6482133333333,-60.14425,1.2
"AIS.19","150400453",2022-06-05 01:19:17,"FUYUANYU 715",NA,-45.811255,-60.1803783333333,1
"AIS.19","150400453",2022-07-04 02:35:53,"FUYUANYU 715",NA,-46.4687983333333,-60.46579,0.6
"AIS.19","150400453",2022-05-23 03:50:34,"FUYUANYU 715",NA,-46.1601616666667,-60.27098,0.6
"AIS.19","150400453",2022-05-05 00:18:53,"FUYUANYU 715",NA,-46.2408933333333,-60.3096316666667,0.6
"AIS.19","150400453",2022-05-21 03:41:35,"FUYUANYU 715",NA,-46.092005,-60.23164,0.7
"AIS.19","150400453",2022-07-13 06:01:20,"FUYUANYU 715",NA,-46.1952766666667,-60.2833416666667,1.2
"AIS.19","150400453",2022-05-03 06:21:35,"FUYUANYU 715",NA,-45.1635183333333,-59.93046,1.2
"AIS.19","150400453",2022-07-16 19:12:01,"FUYUANYU 715",NA,-46.29958,-60.5039683333333,0.7
"AIS.19","150400453",2022-07-17 23:25:16,"FUYUANYU 715",NA,-45.4663533333333,-59.8368983333333,1.4
"AIS.19","150400453",2022-05-15 01:47:18,"FUYUANYU 715",NA,-45.25108,-60.0051983333333,1.4
"AIS.19","150400453",2022-04-27 15:45:16,"FUYUANYU 715",NA,-45.7479233333333,-60.0893183333333,1.4
"AIS.19","150400453",2022-01-18 05:18:31,"FUYUANYU 715",NA,-46.0522766666667,-60.64415,0.8
"AIS.19","150400453",2022-07-19 08:15:42,"FUYUANYU 715",NA,-45.0792816666667,-59.2082216666667,1.1
"AIS.19","150400453",2022-02-13 08:06:49,"FUYUANYU 715",NA,-45.45813,-60.55922,0.8
"AIS.19","150400453",2022-02-21 00:51:17,"FUYUANYU 715",NA,-45.4886083333333,-60.4044833333333,1.3
"AIS.19","150400453",2022-07-23 18:51:39,"FUYUANYU 715",NA,-46.1623983333333,-60.3577166666667,0.6
"AIS.19","150400453",2022-06-22 00:33:09,"FUYUANYU 715",NA,-46.2785816666667,-60.3476533333333,1.5
"AIS.19","150400453",2022-07-15 18:59:15,"FUYUANYU 715",NA,-46.43309,-60.5340133333333,0.6
"AIS.19","150400453",2022-05-23 01:32:29,"FUYUANYU 715",NA,-46.1601316666667,-60.271185,0.6
"AIS.19","150400453",2022-05-29 19:13:38,"FUYUANYU 715",NA,-46.107465,-60.2894416666667,1.2
"AIS.19","150400453",2022-04-24 11:47:05,"FUYUANYU 715",NA,-43.7488483333333,-58.055495,1.2
"AIS.19","150400453",2022-05-13 19:28:17,"FUYUANYU 715",NA,-45.8989333333333,-60.048395,1.2
"AIS.19","150400453",2022-02-27 04:16:17,"FUYUANYU 715",NA,-45.7521116666667,-60.1780016666667,1.2
"AIS.19","150400453",2022-05-29 05:49:03,"FUYUANYU 715",NA,-46.2802483333333,-60.4003933333333,1.4
"AIS.19","150400453",2022-07-20 07:16:23,"FUYUANYU 715",NA,-44.7328633333333,-59.08784,1.4
"AIS.19","150400453",2022-07-12 21:31:06,"FUYUANYU 715",NA,-46.247805,-60.3096466666667,1.4
"AIS.19","150400453",2022-03-20 04:47:06,"FUYUANYU 715",NA,-45.6575,-60.139635,0.4
"AIS.19","150400453",2022-06-05 16:08:12,"FUYUANYU 715",NA,-45.4497916666667,-60.0609283333333,0.8
"AIS.19","150400453",2022-02-05 01:43:16,"FUYUANYU 715",NA,-45.3114716666667,-60.3707916666667,0.9
"AIS.19","150400453",2022-05-08 02:49:29,"FUYUANYU 715",NA,-46.647745,-60.5814366666667,0.4
"AIS.19","150400453",2022-05-19 17:27:44,"FUYUANYU 715",NA,-45.5694483333333,-60.210085,0.9
"AIS.19","150400453",2022-06-30 21:54:21,"FUYUANYU 715",NA,-45.939045,-60.4341233333333,0.5
"AIS.19","150400453",2022-06-12 02:37:41,"FUYUANYU 715",NA,-45.4046183333333,-60.1150516666667,1
"AIS.19","150400453",2022-06-17 19:39:45,"FUYUANYU 715",NA,-46.296935,-60.3879483333333,1
"AIS.19","150400453",2022-05-13 12:28:04,"FUYUANYU 715",NA,-45.9745533333333,-60.1213133333333,1.2
"AIS.19","150400453",2022-04-03 01:15:41,"FUYUANYU 715",NA,-46.42698,-60.3451733333333,1.4
"AIS.19","150400453",2022-02-28 13:03:00,"FUYUANYU 715",NA,-46.1219366666667,-59.2660266666667,1.4
"AIS.19","150400453",2022-06-17 19:57:45,"FUYUANYU 715",NA,-46.29609,-60.3836516666667,1.4
"AIS.19","150400453",2021-12-28 08:17:28,"FUYUANYU 715",NA,-45.1527733333333,-60.2348566666667,2.6
"AIS.19","150400453",2022-06-15 18:01:00,"FUYUANYU 715",NA,-45.80866,-60.2736483333333,3.4
"AIS.19","150400453",2022-04-08 19:53:11,"FUYUANYU 715",NA,-45.0747683333333,-59.996165,4.3
"AIS.19","150400453",2022-07-11 19:11:24,"FUYUANYU 715",NA,-45.866475,-60.163435,4.5
"AIS.19","150400453",2022-06-15 13:18:31,"FUYUANYU 715",NA,-45.9835833333333,-60.1823066666667,4.5
"AIS.19","150400453",2022-05-01 12:05:44,"FUYUANYU 715",NA,-45.6255383333333,-60.0987166666667,4.1
"AIS.19","150400453",2022-04-01 14:30:42,"FUYUANYU 715",NA,-45.69315,-60.1305583333333,4.4
"AIS.19","150400453",2022-03-25 14:29:03,"FUYUANYU 715",NA,-45.15123,-60.0579983333333,4.4
"AIS.19","150400453",2022-05-02 11:02:11,"FUYUANYU 715",NA,-45.8690166666667,-60.14481,3.8
"AIS.19","150400453",2022-04-08 12:10:11,"FUYUANYU 715",NA,-45.636885,-60.10537,4.5
"AIS.19","150400453",2022-06-13 11:57:11,"FUYUANYU 715",NA,-45.60785,-60.0913133333333,3.6
"AIS.19","150400453",2022-04-22 12:43:44,"FUYUANYU 715",NA,-45.7022266666667,-60.1182,4.7
"AIS.19","150400453",2022-03-25 15:35:11,"FUYUANYU 715",NA,-45.088165,-60.0550233333333,2.8
"AIS.19","150400453",2022-02-10 05:09:29,"FUYUANYU 715",NA,-45.2827433333333,-60.457195,3.6
"AIS.19","150400453",2022-06-04 13:36:09,"FUYUANYU 715",NA,-46.0061683333333,-60.16669,3.9
"AIS.19","150400453",2022-03-06 10:31:24,"FUYUANYU 715",NA,-45.5604833333333,-60.1378133333333,3.6
"AIS.19","150400453",2022-06-09 07:44:54,"FUYUANYU 715",NA,-46.374835,-58.9101783333333,8.9
"AIS.19","150400453",2022-01-20 12:12:17,"FUYUANYU 715",NA,-45.27102,-60.51973,4.3
"AIS.19","150400453",2022-03-19 06:20:18,"FUYUANYU 715",NA,-45.9037266666667,-60.2603,7
"AIS.19","150400453",2022-07-09 16:13:49,"FUYUANYU 715",NA,-46.29976,-60.3002016666667,3.9
"AIS.19","150400453",2022-03-17 01:38:38,"FUYUANYU 715",NA,-45.469575,-60.03648,7.7
"AIS.19","150400453",2022-03-07 01:33:01,"FUYUANYU 715",NA,-45.52021,-60.1724383333333,3.2
"AIS.19","150400453",2022-07-05 15:37:36,"FUYUANYU 715",NA,-46.2104433333333,-60.2660566666667,3.7
"AIS.19","150400453",2022-05-10 19:47:45,"FUYUANYU 715",NA,-45.2999466666667,-60.06187,1.9
"AIS.19","150400453",2022-04-05 11:56:38,"FUYUANYU 715",NA,-45.7130066666667,-60.122825,4.5
"AIS.19","150400453",2022-04-20 20:10:28,"FUYUANYU 715",NA,-45.90812,-60.1456983333333,4.2
"AIS.19","150400453",2022-07-11 15:40:59,"FUYUANYU 715",NA,-46.1219066666667,-60.2254516666667,4.7
"AIS.19","150400453",2022-03-20 03:46:59,"FUYUANYU 715",NA,-45.5749066666667,-60.14082,7.5
"AIS.19","150400453",2022-07-06 06:32:30,"FUYUANYU 715",NA,-46.1868716666667,-60.2710133333333,3.6
"AIS.19","150400453",2022-03-08 15:30:18,"FUYUANYU 715",NA,-44.3979166666667,-59.020315,9.8
"AIS.19","150400453",2022-02-24 19:35:43,"FUYUANYU 715",NA,-45.45821,-60.2850066666667,3.6
"AIS.19","150400453",2022-01-18 19:13:39,"FUYUANYU 715",NA,-45.8137583333333,-60.660955,4.7
"AIS.19","150400453",2022-05-11 17:43:44,"FUYUANYU 715",NA,-45.54571,-60.0811,4.4
"AIS.19","150400453",2022-07-21 13:59:37,"FUYUANYU 715",NA,-44.4436416666667,-59.13558,6.4
"AIS.19","150400453",2022-02-22 18:25:25,"FUYUANYU 715",NA,-45.4951166666667,-60.25478,2.7
"AIS.19","150400453",2022-03-25 03:10:01,"FUYUANYU 715",NA,-45.50898,-60.1704683333333,8.3
"AIS.19","150400453",2022-07-23 01:01:42,"FUYUANYU 715",NA,-45.0826216666667,-59.6229266666667,6.4
"AIS.19","150400453",2022-06-06 12:39:39,"FUYUANYU 715",NA,-45.6615583333333,-60.1067866666667,4.3
"AIS.19","150400453",2022-06-29 05:34:09,"FUYUANYU 715",NA,-45.7067566666667,-60.1959466666667,1.8
"AIS.19","150400453",2022-07-08 16:42:15,"FUYUANYU 715",NA,-46.3333916666667,-60.30555,4
"AIS.19","150400453",2022-05-21 20:43:00,"FUYUANYU 715",NA,-45.9769683333333,-60.1797666666667,3.8
"AIS.19","150400453",2022-01-02 08:59:13,"FUYUANYU 715",NA,-45.5845766666667,-60.2655233333333,2
"AIS.19","150400453",2022-07-05 13:43:30,"FUYUANYU 715",NA,-46.0998366666667,-60.214075,3.8
"AIS.19","150400453",2022-07-09 16:19:46,"FUYUANYU 715",NA,-46.3056583333333,-60.3031916666667,3.8
"AIS.19","150400453",2022-02-04 07:29:29,"FUYUANYU 715",NA,-45.4046783333333,-60.58332,4.7
"AIS.19","150400453",2022-01-21 15:26:32,"FUYUANYU 715",NA,-45.4276166666667,-60.5592016666667,4.2
"AIS.19","150400453",2022-05-24 08:39:56,"FUYUANYU 715",NA,-45.5368433333333,-59.92273,1.7
"AIS.19","150400453",2022-03-23 11:47:45,"FUYUANYU 715",NA,-45.6736533333333,-60.136095,4.2
"AIS.19","150400453",2022-01-09 19:50:55,"FUYUANYU 715",NA,-45.7056116666667,-60.5888316666667,3.9
"AIS.19","150400453",2022-02-02 04:22:42,"FUYUANYU 715",NA,-45.442585,-60.6076283333333,3.7
"AIS.19","150400453",2022-06-28 01:14:19,"FUYUANYU 715",NA,-46.10634,-60.26876,0.5
"AIS.19","150400453",2022-06-25 21:05:27,"FUYUANYU 715",NA,-45.7250966666667,-60.164615,0.3
"AIS.19","150400453",2022-01-13 21:52:25,"FUYUANYU 715",NA,-45.63097,-60.6115116666667,4.4
"AIS.19","150400453",2022-05-02 13:26:27,"FUYUANYU 715",NA,-45.7277666666667,-60.11194,3
"AIS.19","150400453",2022-07-18 17:02:46,"FUYUANYU 715",NA,-44.774575,-58.7901816666667,7.2
"AIS.19","150400453",2022-01-06 05:59:16,"FUYUANYU 715",NA,-45.3217233333333,-60.49686,4.5
"AIS.19","150400453",2022-06-18 18:04:28,"FUYUANYU 715",NA,-45.9680166666667,-60.20363,0.8
"AIS.19","150400453",2022-07-07 23:52:56,"FUYUANYU 715",NA,-46.6225466666667,-60.69173,1.1
"AIS.19","150400453",2022-07-07 01:52:03,"FUYUANYU 715",NA,-46.609715,-60.6268516666667,0.9
"AIS.19","150400453",2022-06-04 01:35:34,"FUYUANYU 715",NA,-46.146575,-60.2538633333333,0.9
"AIS.19","150400453",2022-05-21 05:53:39,"FUYUANYU 715",NA,-46.0915666666667,-60.2317466666667,0.9
"AIS.19","150400453",2022-07-25 01:04:30,"FUYUANYU 715",NA,-46.1621766666667,-60.3581516666667,0.5
"AIS.19","150400453",2022-04-15 19:25:59,"FUYUANYU 715",NA,-45.6109533333333,-60.11542,1
"AIS.19","150400453",2022-06-22 00:39:12,"FUYUANYU 715",NA,-46.27858,-60.3476516666667,1
"AIS.19","150400453",2022-01-02 17:11:30,"FUYUANYU 715",NA,-45.4783616666667,-60.1784816666667,1.2
"AIS.19","150400453",2022-05-07 04:59:34,"FUYUANYU 715",NA,-46.0978033333333,-60.2871216666667,0.3
"AIS.19","150400453",2022-05-18 14:20:44,"FUYUANYU 715",NA,-45.5854416666667,-60.2006466666667,1.2
"AIS.19","150400453",2022-05-14 00:52:31,"FUYUANYU 715",NA,-45.8044466666667,-60.0130116666667,1.2
"AIS.19","150400453",2022-05-08 03:31:28,"FUYUANYU 715",NA,-46.6478383333333,-60.5814066666667,0.7
"AIS.19","150400453",2022-05-19 08:27:24,"FUYUANYU 715",NA,-45.6504133333333,-60.201295,1.4
"AIS.19","150400453",2022-07-24 07:39:56,"FUYUANYU 715",NA,-46.1621733333333,-60.35865,0.2
"AIS.19","150400453",2022-07-07 16:34:41,"FUYUANYU 715",NA,-46.6231583333333,-60.6647383333333,0.8
"AIS.19","150400453",2022-07-07 07:22:20,"FUYUANYU 715",NA,-46.6294933333333,-60.67394,0.8
"AIS.19","150400453",2022-06-18 12:16:15,"FUYUANYU 715",NA,-46.0254116666667,-60.2301433333333,0.8
"AIS.19","150400453",2022-01-30 05:54:26,"FUYUANYU 715",NA,-45.9662783333333,-60.3430933333333,0.4
"AIS.19","150400453",2022-06-04 07:29:45,"FUYUANYU 715",NA,-46.1299533333333,-60.2125216666667,0.8
"AIS.19","150400453",2022-05-08 13:43:56,"FUYUANYU 715",NA,-46.5888516666667,-60.5936966666667,0.9
"AIS.19","150400453",2022-04-24 15:29:11,"FUYUANYU 715",NA,-43.7256583333333,-57.999495,0.9
"AIS.19","150400453",2022-07-19 02:15:28,"FUYUANYU 715",NA,-45.1609066666667,-59.2181733333333,1.5
"AIS.19","150400453",2022-05-11 02:54:31,"FUYUANYU 715",NA,-46.08961,-60.2261383333333,0.3
"AIS.19","150400453",2022-07-05 04:00:55,"FUYUANYU 715",NA,-46.1849933333333,-60.0986283333333,1.2
"AIS.19","150400453",2022-01-06 08:17:35,"FUYUANYU 715",NA,-45.4481683333333,-60.5626983333333,0.7
"AIS.19","150400453",2022-02-19 06:53:43,"FUYUANYU 715",NA,-45.48392,-60.1706816666667,0.7
"AIS.19","150400453",2022-06-17 14:03:31,"FUYUANYU 715",NA,-46.3131016666667,-60.415405,1.4
"AIS.19","150400453",2022-05-10 03:10:24,"FUYUANYU 715",NA,-46.0004716666667,-60.204625,0.5
"AIS.19","150400453",2022-05-23 18:27:30,"FUYUANYU 715",NA,-45.7795283333333,-60.05069,1
"AIS.19","150400453",2022-01-10 02:15:21,"FUYUANYU 715",NA,-45.77016,-60.5343966666667,0.6
"AIS.19","150400453",2022-05-31 03:58:09,"FUYUANYU 715",NA,-46.0343116666667,-60.2054166666667,1.4
"AIS.19","150400453",2022-05-04 03:11:10,"FUYUANYU 715",NA,-45.6377883333333,-60.1353116666667,1.4
"AIS.19","150400453",2022-03-04 03:55:47,"FUYUANYU 715",NA,-45.8280566666667,-60.3424883333333,0.4
"AIS.19","150400453",2022-06-07 03:11:03,"FUYUANYU 715",NA,-45.3812666666667,-60.1082066666667,0.8
"AIS.19","150400453",2022-01-14 01:22:38,"FUYUANYU 715",NA,-45.6051233333333,-60.4529666666667,0.4
"AIS.19","150400453",2022-05-05 01:18:56,"FUYUANYU 715",NA,-46.2405666666667,-60.3099216666667,0.8
"AIS.19","150400453",2022-05-31 05:04:11,"FUYUANYU 715",NA,-46.0159233333333,-60.199265,1.1
"AIS.19","150400453",2022-01-17 04:46:59,"FUYUANYU 715",NA,-45.6530833333333,-60.4477416666667,1.3
"AIS.19","150400453",2022-07-03 21:35:28,"FUYUANYU 715",NA,-46.3450766666667,-60.3106916666667,1.3
"AIS.19","150400453",2022-04-25 13:29:50,"FUYUANYU 715",NA,-43.6989716666667,-57.8144833333333,0.5
"AIS.19","150400453",2022-07-07 19:40:48,"FUYUANYU 715",NA,-46.62022,-60.67415,1
"AIS.19","150400453",2022-04-16 05:32:18,"FUYUANYU 715",NA,-45.4476383333333,-60.089765,1
"AIS.19","150400453",2022-06-19 19:53:51,"FUYUANYU 715",NA,-46.05999,-60.2458833333333,1.5
"AIS.19","150400453",2022-06-04 02:29:35,"FUYUANYU 715",NA,-46.1454666666667,-60.2463216666667,0.6
"AIS.19","150400453",2022-04-11 05:09:53,"FUYUANYU 715",NA,-46.17654,-60.1655566666667,1.2
"AIS.19","150400453",2022-02-19 23:56:12,"FUYUANYU 715",NA,-45.5279383333333,-60.545235,8.2
"AIS.19","150400453",2022-06-23 17:42:31,"FUYUANYU 715",NA,-46.0008233333333,-60.189285,4.3
"AIS.19","150400453",2022-06-19 15:17:26,"FUYUANYU 715",NA,-46.0868466666667,-60.205945,5.3
"AIS.19","150400453",2022-02-19 13:36:52,"FUYUANYU 715",NA,-45.78994,-60.662825,4.6
"AIS.19","150400453",2022-05-27 13:46:43,"FUYUANYU 715",NA,-46.4657466666667,-60.522215,2.9
"AIS.19","150400453",2022-03-05 02:40:38,"FUYUANYU 715",NA,-45.4625183333333,-60.1990416666667,4.5
"AIS.19","150400453",2022-04-20 20:58:30,"FUYUANYU 715",NA,-45.8533916666667,-60.1381083333333,4.1
"AIS.19","150400453",2022-01-10 04:57:26,"FUYUANYU 715",NA,-45.7703883333333,-60.53426,1.1
"AIS.19","150400453",2022-05-18 14:26:44,"FUYUANYU 715",NA,-45.5854516666667,-60.2007116666667,0.9
"AIS.19","150400453",2022-05-29 16:25:27,"FUYUANYU 715",NA,-46.1410533333333,-60.3231383333333,1.3
"AIS.19","150400453",2022-07-14 01:50:37,"FUYUANYU 715",NA,-46.5364283333333,-60.535665,1.3
"AIS.19","150400453",2022-02-28 17:57:28,"FUYUANYU 715",NA,-46.01267,-59.2481733333333,1.9
"AIS.19","150400453",2022-03-04 18:39:31,"FUYUANYU 715",NA,-45.386685,-60.2466766666667,4
"AIS.19","150400453",2022-01-20 12:18:21,"FUYUANYU 715",NA,-45.277055,-60.5252,4.2
"AIS.19","150400453",2022-07-12 18:55:01,"FUYUANYU 715",NA,-46.2430616666667,-60.26965,1.6
"AIS.19","150400453",2022-01-30 01:35:54,"FUYUANYU 715",NA,-45.3809866666667,-60.30241,9
"AIS.19","150400453",2022-06-24 15:56:15,"FUYUANYU 715",NA,-45.9159666666667,-60.1763333333333,9.7
"AIS.19","150400453",2021-12-27 20:52:09,"FUYUANYU 715",NA,-45.7719433333333,-60.58009,4.2
"AIS.19","150400453",2022-06-09 04:08:27,"FUYUANYU 715",NA,-46.14142,-59.6234216666667,9.1
"AIS.19","150400453",2022-01-06 04:35:04,"FUYUANYU 715",NA,-45.230605,-60.4368516666667,4.1
"AIS.19","150400453",2021-12-25 17:30:15,"FUYUANYU 715",NA,-45.46059,-60.5287633333333,4
"AIS.19","150400453",2022-05-24 13:28:30,"FUYUANYU 715",NA,-45.7259116666667,-60.132855,3.3
"AIS.19","150400453",2022-05-13 18:58:13,"FUYUANYU 715",NA,-45.905795,-60.0532933333333,1.6
"AIS.19","150400453",2022-04-10 19:15:30,"FUYUANYU 715",NA,-46.2701283333333,-60.2514283333333,3.5
"AIS.19","150400453",2022-05-27 06:34:11,"FUYUANYU 715",NA,-46.347725,-60.412045,7.1
"AIS.19","150400453",2022-02-25 00:30:20,"FUYUANYU 715",NA,-45.8072633333333,-60.3028483333333,8.8
"AIS.19","150400453",2022-04-20 16:03:56,"FUYUANYU 715",NA,-46.1833766666667,-60.2230183333333,4.3
"AIS.19","150400453",2022-03-06 16:08:05,"FUYUANYU 715",NA,-45.861085,-60.15354,2.5
"AIS.19","150400453",2022-07-09 19:08:13,"FUYUANYU 715",NA,-46.4568183333333,-60.4113183333333,3.5
"AIS.19","150400453",2022-07-18 11:44:21,"FUYUANYU 715",NA,-44.5418216666667,-58.57394,1.6
"AIS.19","150400453",2022-05-05 19:14:32,"FUYUANYU 715",NA,-45.6962083333333,-60.1110716666667,4.2
"AIS.19","150400453",2022-05-07 19:07:00,"FUYUANYU 715",NA,-46.6033033333333,-60.446665,3.3
"AIS.19","150400453",2022-01-05 09:09:00,"FUYUANYU 715",NA,-45.0488966666667,-60.160765,9.2
"AIS.19","150400453",2022-06-25 03:27:32,"FUYUANYU 715",NA,-46.4150516666667,-60.358385,2
"AIS.19","150400453",2022-01-10 08:39:33,"FUYUANYU 715",NA,-45.7783916666667,-60.615575,8.6
"AIS.19","150400453",2022-03-17 01:32:39,"FUYUANYU 715",NA,-45.4564166666667,-60.0363716666667,7.8
"AIS.19","150400453",2022-07-19 14:27:54,"FUYUANYU 715",NA,-44.9981533333333,-59.1991416666667,1.6
"AIS.19","150400453",2022-02-03 11:32:48,"FUYUANYU 715",NA,-45.3261616666667,-60.5535116666667,4.3
"AIS.19","150400453",2022-06-11 01:29:39,"FUYUANYU 715",NA,-46.442125,-59.3905633333333,10.3
"AIS.19","150400453",2022-07-03 18:11:14,"FUYUANYU 715",NA,-46.322245,-60.3256966666667,3.8
"AIS.19","150400453",2022-06-11 11:24:29,"FUYUANYU 715",NA,-45.96574,-60.1558933333333,4.5
"AIS.19","150400453",2022-06-25 12:16:28,"FUYUANYU 715",NA,-46.2332,-60.2733116666667,4.6
"AIS.19","150400453",2022-05-05 18:26:26,"FUYUANYU 715",NA,-45.7527,-60.1226966666667,4.3
"AIS.19","150400453",2022-01-18 13:01:01,"FUYUANYU 715",NA,-45.9262933333333,-60.7000816666667,4.2
"AIS.19","150400453",2022-02-17 04:07:00,"FUYUANYU 715",NA,-45.2831616666667,-60.441155,4.2
"AIS.19","150400453",2022-05-20 18:16:58,"FUYUANYU 715",NA,-45.838205,-60.1566966666667,3.9
"AIS.19","150400453",2022-05-22 20:02:08,"FUYUANYU 715",NA,-46.0214633333333,-60.1865566666667,3.4
"AIS.19","150400453",2022-06-19 00:10:37,"FUYUANYU 715",NA,-45.8980666666667,-60.1927016666667,1
"AIS.19","150400453",2022-05-05 06:13:05,"FUYUANYU 715",NA,-46.23986,-60.31112,0.3
"AIS.19","150400453",2022-01-11 17:53:55,"FUYUANYU 715",NA,-45.832215,-60.5707383333333,1.2
"AIS.19","150400453",2022-06-26 20:24:41,"FUYUANYU 715",NA,-45.9121783333333,-60.209265,0.7
"AIS.19","150400453",2022-06-12 16:08:25,"FUYUANYU 715",NA,-45.7626383333333,-60.2376916666667,0.7
"AIS.19","150400453",2022-07-17 04:30:16,"FUYUANYU 715",NA,-46.2761716666667,-60.4890316666667,1.4
"AIS.19","150400453",2022-06-13 03:32:44,"FUYUANYU 715",NA,-45.6277983333333,-60.1183,1.4
"AIS.19","150400453",2022-06-18 06:46:06,"FUYUANYU 715",NA,-46.1345833333333,-60.2315333333333,2.1
"AIS.19","150400453",2022-06-13 17:09:44,"FUYUANYU 715",NA,-45.8917166666667,-60.1424583333333,3.3
"AIS.19","150400453",2022-06-27 16:43:51,"FUYUANYU 715",NA,-45.9801966666667,-60.1849383333333,3.3
"AIS.19","150400453",2022-05-06 18:10:53,"FUYUANYU 715",NA,-46.0229383333333,-60.155095,4.5
"AIS.19","150400453",2022-06-29 12:58:38,"FUYUANYU 715",NA,-45.8577383333333,-60.1580866666667,3.6
"AIS.19","150400453",2022-05-14 17:41:01,"FUYUANYU 715",NA,-45.4451266666667,-59.96611,1.6
"AIS.19","150400453",2022-07-09 19:26:19,"FUYUANYU 715",NA,-46.4699233333333,-60.4275866666667,3.8
"AIS.19","150400453",2022-06-03 14:04:40,"FUYUANYU 715",NA,-45.9695616666667,-60.1564033333333,3.8
"AIS.19","150400453",2022-02-07 01:05:43,"FUYUANYU 715",NA,-45.304305,-60.53447,4
"AIS.19","150400453",2022-06-14 14:41:00,"FUYUANYU 715",NA,-46.154175,-60.2414166666667,3.5
"AIS.19","150400453",2022-05-13 08:45:56,"FUYUANYU 715",NA,-46.0217033333333,-60.150185,1.6
"AIS.19","150400453",2022-07-06 14:39:08,"FUYUANYU 715",NA,-46.3168533333333,-60.3200133333333,3.8
"AIS.19","150400453",2022-02-03 12:32:59,"FUYUANYU 715",NA,-45.3962133333333,-60.5808333333333,4.3
"AIS.19","150400453",2021-12-28 04:10:54,"FUYUANYU 715",NA,-45.3180216666667,-60.52234,4.1
"AIS.19","150400453",2022-04-19 11:56:15,"FUYUANYU 715",NA,-46.5523566666667,-60.0570666666667,1.1
"AIS.19","150400453",2022-04-24 02:58:52,"FUYUANYU 715",NA,-43.7523266666667,-58.1418833333333,0.9
"AIS.19","150400453",2022-05-04 00:53:10,"FUYUANYU 715",NA,-45.6667516666667,-60.1615366666667,0.9
"AIS.19","150400453",2022-04-27 20:03:29,"FUYUANYU 715",NA,-45.67201,-60.0754233333333,1.3
"AIS.19","150400453",2022-06-23 02:47:13,"FUYUANYU 715",NA,-46.4539116666667,-60.4253183333333,1.3
"AIS.19","150400453",2022-05-28 13:47:26,"FUYUANYU 715",NA,-46.0722366666667,-60.34542,1.5
"AIS.19","150400453",2022-05-18 13:44:41,"FUYUANYU 715",NA,-45.5852266666667,-60.2004266666667,0.6
"AIS.19","150400453",2022-07-06 03:26:20,"FUYUANYU 715",NA,-46.1960783333333,-60.2861466666667,0.6
"AIS.19","150400453",2022-07-20 03:04:16,"FUYUANYU 715",NA,-44.80567,-59.1030466666667,1.2
"AIS.19","150400453",2022-06-24 02:19:18,"FUYUANYU 715",NA,-46.2510033333333,-60.2952716666667,1
"AIS.19","150400453",2022-06-30 18:30:14,"FUYUANYU 715",NA,-45.94122,-60.408495,1
"AIS.19","150400453",2022-06-13 04:50:47,"FUYUANYU 715",NA,-45.6026666666667,-60.1093566666667,1.4
"AIS.19","150400453",2022-06-17 21:27:45,"FUYUANYU 715",NA,-46.28915,-60.355125,1.1
"AIS.19","150400453",2022-07-09 05:18:55,"FUYUANYU 715",NA,-46.1086533333333,-60.210105,0.9
"AIS.19","150400453",2022-07-04 19:48:33,"FUYUANYU 715",NA,-46.2979716666667,-60.1893316666667,1.3
"AIS.19","150400453",2022-02-08 05:33:19,"FUYUANYU 715",NA,-46.06851,-60.47666,0.8
"AIS.19","150400453",2022-05-06 04:39:36,"FUYUANYU 715",NA,-46.5248583333333,-60.5168233333333,1.1
"AIS.19","150400453",2022-01-02 19:29:37,"FUYUANYU 715",NA,-45.450535,-60.1983566666667,1.1
"AIS.19","150400453",2022-01-31 07:19:28,"FUYUANYU 715",NA,-45.8339316666667,-60.306655,1
"AIS.19","150400453",2022-06-20 01:11:56,"FUYUANYU 715",NA,-46.0606283333333,-60.2454266666667,1.5
"AIS.19","150400453",2022-05-29 17:19:37,"FUYUANYU 715",NA,-46.1314933333333,-60.3102133333333,1.5
"AIS.19","150400453",2022-07-24 11:10:04,"FUYUANYU 715",NA,-46.162505,-60.3578766666667,0.3
"AIS.19","150400453",2022-01-21 06:13:42,"FUYUANYU 715",NA,-45.5765783333333,-60.3997966666667,0.3
"AIS.19","150400453",2021-12-26 00:24:57,"FUYUANYU 715",NA,-45.15844,-60.27436,0.5
