,msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,distance_from_port_m,distance_from_shore_m,distance_from_sat_km,is_fishing_vessel,AIS_class
3915,2456fe92-5c2c-2d69-a34f-7b2ee140fc62,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 02:52,-45.67224,-60.510307,0.6,344,344.7,0,0,0.020277778,TRUE,1,1,1,AIS.18,spire,satellite,416241.844,397000,2008.043606,TRUE,B
3922,d07038f1-152a-c7df-6c3d-f40169de90c3,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 02:58,-45.672348,-60.510057,0.8,78,72.1,14.06452902,0.329384492,0.023055556,TRUE,1,1,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3924,05644252-a0c0-1d98-e07b-296b54cfe6cd,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 03:12,-45.672268,-60.509892,0.7,239,230.6,0,0,0.01,TRUE,1,1,1,AIS.19,exactearth,satellite,416241.844,397000,NA,TRUE,B
3917,d8c7cf69-e745-b4cb-b56f-94385d67985e,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 03:14,-45.67226,-60.509957,0.5,234,234.9,0,0,0.026666667,TRUE,1,1,1,AIS.18,exactearth,satellite,416241.844,397000,NA,TRUE,B
3919,05fdab58-5270-f228-925e-c2ccec38d168,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 03:48,-45.67218,-60.510008,0.9,221,194.9,0,0,0.020833333,TRUE,1,1,1,AIS.19,spire,satellite,416241.844,397000,NA,TRUE,B
3920,cb49edeb-5c39-9250-398a-b1c1e823b6ae,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 03:54,-45.67217,-60.51002,1.5,317,31.3,0,0,0.012222222,TRUE,1,1,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3934,81f5d090-dd27-5a41-2e76-354dc8ec1723,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 04:09,-45.672065,-60.509855,1.1,27,352.3,0,0,0.022777778,TRUE,1,0,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3926,7958ec21-7eab-02b0-bb50-8e5e327b7e60,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 04:12,-45.672015,-60.509852,0.6,63,63,0,0,0.021111111,TRUE,1,0,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3935,862794cd-adde-75f1-a7c4-a315f992b1db,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 04:15,-45.67208,-60.5098,0.5,160,160.5,0,0,0.014722222,TRUE,1,0,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3929,60f7f9a8-5ca2-952b-0fa6-7824b66fe1f9,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 04:57,-45.671955,-60.509728,0.7,13,13,14.61510335,0.450938575,0.0175,TRUE,1,0,1,AIS.18,exactearth,satellite,416241.844,397000,NA,TRUE,B
3921,03b9ca0b-320f-ffb4-2024-5f2ca08286d0,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 05:42,-45.671858,-60.50943,0.8,97,112.9,0,0,0.022222222,TRUE,1,0,1,AIS.19,exactearth,satellite,416241.844,397000,NA,TRUE,B
3930,73f5f9ea-3b40-fd96-f63f-84f6169b1876,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 05:51,-45.671803,-60.50924,1.1,340,253.3,13.19839666,0.185908025,0.038333333,TRUE,1,0,1,AIS.18,spire,satellite,416241.844,397000,2168.435139,TRUE,B
3914,f8c9aaeb-c37c-ae6a-10bd-e33c3ea088ed,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 06:27,-45.671623,-60.509208,0.2,192,192,21.05638371,0.705686548,0.016111111,TRUE,1,0,1,AIS.18,exactearth,satellite,416241.844,397000,NA,TRUE,B
3931,fe74440b-e1db-b20e-007d-a1cdc1cee63a,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 07:36,-45.671395,-60.50917,0.6,346,346.8,0,0,0.019722222,TRUE,1,0,1,AIS.18,spire,satellite,416241.844,397000,NA,TRUE,B
3925,820a801b-1cf6-9349-c292-7ff60137a10a,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:10,-45.685893,-60.573897,7.3,264,264,294.5570297,6.816260065,0.023333333,TRUE,0,0,0,AIS.18,spire,satellite,412092.25,393000,813.7446278,TRUE,B
3923,0b72edad-6a5f-c89f-64a4-72ed2298eac5,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:15,-45.687983,-60.587307,7.1,257,257,327.0279879,6.553438592,0.026944444,TRUE,0,0,0,AIS.18,spire,satellite,410568.844,392000,NA,TRUE,B
3884,2de58165-1093-4b2e-2413-8c0a49758343,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:24,-45.689253,-60.611885,7.5,271,270.4,374.54136,7.068359092,0.028611111,FALSE,0,1,0,AIS.18,spire,satellite,409045.781,390000,1268.613231,TRUE,B
3822,771b662a-dfc6-ff09-3ca5-9d3e156ca31c,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:25,-45.68924,-60.61335,7.3,271,271.1,113.8033098,6.506269107,0.009444444,FALSE,0,1,0,AIS.18,spire,satellite,409045.781,390000,1182.562737,TRUE,B
3906,c05bfe17-5e15-54ac-8b1a-dbfd92871e71,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:26,-45.689218,-60.617598,6.9,265,265.3,329.9733003,7.04844726,0.025277778,FALSE,0,1,0,AIS.18,exactearth,satellite,408284.344,390000,NA,TRUE,B
3854,7c162a74-502b-d19f-c270-6c3be374b88d,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:37,-45.680993,-60.634913,4.1,350,354.6,120.2909648,3.833180051,0.016944444,FALSE,0,1,0,AIS.18,spire,satellite,407303.969,388000,2019.711221,TRUE,B
3819,ebf09f40-b219-417a-a098-271dfaac3ee3,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:39,-45.678955,-60.634853,4.6,11,6.5,226.6631881,3.671603653,0.033333333,FALSE,0,1,0,AIS.18,spire,satellite,407303.969,388000,1626.310158,TRUE,B
3883,0052b9bc-59d1-0267-565d-c4a53f554ecd,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:40,-45.678287,-60.6348,5.3,359,5.7,74.39221055,4.131573335,0.009722222,FALSE,0,1,0,AIS.18,spire,satellite,407303.969,388000,NA,TRUE,B
3899,b1a566b9-2673-e9dc-769c-24e33bb70f0b,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:42,-45.674698,-60.635365,5,357,348.5,209.722989,4.97150903,0.022777778,FALSE,0,1,0,AIS.19,exactearth,satellite,406325.438,387000,NA,TRUE,B
3888,92ebe554-c8f3-6d0c-4545-1c59dbeddddd,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:43,-45.673588,-60.635533,4.5,347,347.5,124.1146776,4.923603931,0.013611111,FALSE,0,1,0,AIS.18,spire,satellite,406325.438,387000,1994.545785,TRUE,B
3867,c5623967-6086-c9f4-2b4e-2d1865207485,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:51,-45.663272,-60.63587,4.9,8,2.7,458.4396345,4.593423353,0.053888889,FALSE,0,1,0,AIS.18,spire,satellite,406111.719,387000,NA,TRUE,B
3909,a5b8d52c-dce9-eba7-89b0-f11df3adee53,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:52,-45.661975,-60.635528,4.7,8,12.7,146.6482728,4.750964095,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,406111.719,387000,NA,TRUE,B
3904,acc099ab-69b4-c16a-40ed-ec9b9e8b8580,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 08:53,-45.660842,-60.635173,4.1,16,12.7,128.9691743,4.178214338,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,406111.719,387000,NA,TRUE,B
3886,75977e4e-9971-7954-d957-8365fbd0101c,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:00,-45.654128,-60.631838,4,18,18.3,234.2886598,3.827016661,0.033055556,FALSE,0,1,0,AIS.18,exactearth,satellite,406664.344,387000,NA,TRUE,B
3853,cf02e4a4-f1e5-03f3-dd84-a58c530bb387,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:09,-45.644917,-60.627498,3.8,12,15.1,410.2023169,3.833458979,0.057777778,FALSE,0,1,0,AIS.18,exactearth,satellite,406457,387000,NA,TRUE,B
3897,bfb41015-de30-9aa3-fd6a-86dcf8d97621,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:19,-45.63468,-60.623265,4.1,15,15.4,71.36280728,4.20352885,0.009166667,FALSE,0,1,0,AIS.18,exactearth,satellite,407017.125,388000,NA,TRUE,B
3893,d86587fb-5bd7-515d-1e5a-0f50f996d5ca,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:41,-45.612145,-60.617387,4.1,6,12,1366.265683,3.772407045,0.195555556,FALSE,0,1,0,AIS.18,spire,satellite,406618.125,387000,753.3970649,TRUE,B
3861,fa05e2e0-22b5-ab83-9c32-37e87600e3a0,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:42,-45.611108,-60.617162,3.9,10,11.9,116.629704,3.77845252,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,406618.125,387000,327.5745392,TRUE,B
3855,7a042b63-f0df-eb59-ffea-a08cec84d433,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:44,-45.60903,-60.616845,3.9,5,7.4,91.7380568,3.962717102,0.0125,FALSE,0,1,0,AIS.18,spire,satellite,406618.125,387000,529.3054301,TRUE,B
3839,f4b1731f-106e-8bf0-468d-f672ae208910,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:47,-45.605952,-60.616393,4,5,3.3,344.0592726,3.615077272,0.051388889,FALSE,0,1,0,AIS.18,exactearth,satellite,406618.125,387000,NA,TRUE,B
3831,9c55105c-c691-9a3e-6b99-9ba8a646527e,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:49,-45.603897,-60.616248,4,351,0.6,228.7837865,3.768766948,0.032777778,FALSE,0,1,0,AIS.18,exactearth,satellite,406423.031,387000,NA,TRUE,B
3866,0d00847a-2dee-dd35-c483-4abf493f02c5,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:50,-45.602898,-60.616177,3.7,1,5.1,111.2209863,3.664297926,0.016388889,FALSE,0,1,0,AIS.18,exactearth,satellite,406423.031,387000,NA,TRUE,B
3902,208da848-6404-ef0b-521b-be27eeda087e,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 09:52,-45.600892,-60.61623,3.7,353,353.7,223.0951224,3.64417446,0.033055556,FALSE,0,1,0,AIS.18,exactearth,satellite,406423.031,387000,NA,TRUE,B
3880,221ea1e3-2aa9-461a-33d2-305177248583,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 10:01,-45.591778,-60.61789,3.7,335,335.8,386.1274865,3.442946471,0.060555556,FALSE,0,1,0,AIS.18,exactearth,satellite,406230.906,386000,NA,TRUE,B
3843,c8d11e45-3b47-62fe-b7c8-767ba9e4e27b,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 11:57,-45.470415,-60.593663,4,14,14.1,229.0236097,3.871136287,0.031944444,FALSE,0,1,0,AIS.18,exactearth,satellite,406473.25,385000,NA,TRUE,B
3820,5c4d634e-02f6-d6c6-42e9-ac1e657f1a84,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:24,-45.443033,-60.585087,4,7,12.2,113.4888255,3.739014385,0.016388889,FALSE,0,1,0,AIS.18,spire,satellite,406025.594,384000,NA,TRUE,B
3877,ec23143f-6e26-9dfd-ae89-fffda95f5880,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:35,-45.431443,-60.581047,4.1,24,24,120.5991829,4.04177765,0.016111111,FALSE,0,1,0,AIS.18,exactearth,satellite,406656.375,384000,NA,TRUE,B
3900,4356b351-d7c5-3175-005a-7e15d943ba66,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:37,-45.429305,-60.580233,4.1,17,17.1,122.225795,3.959749081,0.016666667,FALSE,0,1,0,AIS.18,exactearth,satellite,406656.375,384000,NA,TRUE,B
3856,864639f7-b22e-be6c-77f0-3dda313a6c8f,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:39,-45.427178,-60.579445,3.9,10,9.4,117.8364667,3.882252217,0.016388889,FALSE,0,1,0,AIS.18,exactearth,satellite,406656.375,384000,NA,TRUE,B
3812,d53f34a3-8660-a74a-75b2-fadd4cf140cc,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:41,-45.425058,-60.57871,4,16,17.5,99.03826648,3.928827819,0.013611111,FALSE,0,1,0,AIS.18,exactearth,satellite,406656.375,384000,NA,TRUE,B
3826,b8bc4a07-8ced-0e96-8c2a-3d3faecda571,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:53,-45.412482,-60.57383,3.9,19,20.6,48.4713266,4.096501481,0.006388889,FALSE,0,1,0,AIS.18,spire,satellite,407154.5,383000,NA,TRUE,B
3890,e9dbb8c6-d1e7-7151-816d-a7cc40a78e89,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:55,-45.410483,-60.572772,4,21,21.9,130.1466334,4.015581413,0.0175,FALSE,0,1,0,AIS.18,spire,satellite,407154.5,383000,NA,TRUE,B
3825,f36a57c1-2f93-11b7-33c8-5afbc0776ca1,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 12:58,-45.407432,-60.571142,4,24,24.1,132.4706343,3.843269676,0.018611111,FALSE,0,1,0,AIS.18,spire,satellite,407154.5,383000,NA,TRUE,B
3868,38b42ca7-31c3-e543-0a9e-d4ce75d690b7,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 13:17,-45.388043,-60.562748,4.1,1,1.5,254.4688554,3.894816146,0.035277778,FALSE,0,1,0,AIS.18,spire,satellite,407666.188,382000,NA,TRUE,B
3823,52053750-28e2-08f5-7a7d-d6690b431914,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 13:25,-45.379592,-60.56084,3.8,9,10.6,134.0198612,3.775514299,0.019166667,FALSE,0,1,0,AIS.18,spire,satellite,407539.094,381000,1653.233314,TRUE,B
3852,bfc39f0c-096e-0251-c354-9e9753471e72,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 13:50,-45.35341,-60.549328,3.7,15,15,146.286515,3.895269227,0.020277778,FALSE,0,1,0,AIS.18,spire,satellite,407952.906,379000,452.9721416,TRUE,B
3875,da36e7c7-b782-c13e-1851-4de61ec30628,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 13:58,-45.34521,-60.545758,4.1,11,13.2,115.5034117,4.009247175,0.015555556,FALSE,0,1,0,AIS.18,spire,satellite,407952.906,379000,NA,TRUE,B
3859,4bd8a060-015f-c43c-b9ad-38dd6717a5cd,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:05,-45.338157,-60.542032,3.7,19,19,202.8145723,3.754619256,0.029166667,FALSE,0,1,0,AIS.18,spire,satellite,408615.688,379000,NA,TRUE,B
3908,2aaf089f-1127-5e67-53e3-a1f4e23f877c,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:06,-45.337663,-60.541735,3.9,27,27.6,59.63418003,3.863937061,0.008333333,FALSE,0,1,0,AIS.18,spire,satellite,408615.688,379000,NA,TRUE,B
3894,07d99e39-7d9b-d245-736a-5b08874181e5,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:13,-45.330815,-60.537633,3.8,21,22,146.3702806,3.647659985,0.021666667,FALSE,0,1,0,AIS.18,exactearth,satellite,408504.281,378000,NA,TRUE,B
3833,83f74efa-a8aa-9d1e-5a26-0b3331ccfd70,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:14,-45.329835,-60.53703,3.8,21,27.9,118.7293341,3.846474238,0.016666667,FALSE,0,1,0,AIS.18,exactearth,satellite,408504.281,378000,NA,TRUE,B
3881,623567a4-48bb-2082-d4b3-f5f4f073ac0c,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:15,-45.328865,-60.536455,3.7,27,27,116.8505823,3.849771167,0.016388889,FALSE,0,1,0,AIS.18,exactearth,satellite,408504.281,378000,NA,TRUE,B
3824,640e0296-914e-8d6b-46d3-cd912528895a,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:16,-45.327898,-60.535865,3.9,28,24.6,117.0003503,3.553556578,0.017777778,FALSE,0,1,0,AIS.18,spire,satellite,408504.281,378000,NA,TRUE,B
3870,1bdb9e8d-018c-d7b8-a8cb-fcc4a9c45fda,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:34,-45.309578,-60.524847,3.9,16,23.3,328.4076387,3.799793669,0.046666667,FALSE,0,1,0,AIS.18,spire,satellite,409847.594,378000,NA,TRUE,B
3830,8f09c8d9-320e-a243-a41f-0734eb43a21e,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:37,-45.30717,-60.523267,3.7,28,28.1,51.81832594,3.473293046,0.008055556,FALSE,0,1,0,AIS.18,spire,satellite,409847.594,378000,NA,TRUE,B
3832,6640974a-bc34-eb97-20d3-5df5adb15e62,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:54,-45.307938,-60.517238,4.1,193,193.2,105.7487178,3.953009087,0.014444444,FALSE,0,1,0,AIS.18,spire,satellite,409847.594,378000,NA,TRUE,B
3813,4f37295a-ad9a-d2e7-7f91-dcc425e8c03d,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 14:55,-45.30896,-60.51747,3.4,194,189.7,115.0803395,3.667138779,0.016944444,FALSE,0,1,0,AIS.18,spire,satellite,409847.594,378000,NA,TRUE,B
3828,e0d9ad1c-bf62-d513-e129-7108eeb394b9,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 15:05,-45.319082,-60.523887,4.1,206,207.1,153.1453784,4.252672136,0.019444444,FALSE,0,1,0,AIS.18,exactearth,satellite,409952.375,379000,NA,TRUE,B
3836,e0f59a42-eb48-e911-4d73-d1580d52e1d1,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 15:28,-45.341205,-60.532432,3.3,193,193.4,150.924672,3.534583083,0.023055556,FALSE,0,1,0,AIS.18,spire,satellite,409393.25,380000,NA,TRUE,B
3835,cd4a2a40-1da1-df1b-41fb-07a498f3f7e1,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 15:46,-45.357397,-60.538968,3.7,203,193.2,275.0432219,3.540625932,0.041944444,FALSE,0,1,0,AIS.18,exactearth,satellite,408847.469,381000,NA,TRUE,B
3876,d2d67011-dd13-fe3f-45d1-e6b403ec7143,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 15:50,-45.361142,-60.540463,3.6,196,196.8,314.6282105,3.514831081,0.048333333,FALSE,0,1,0,AIS.18,exactearth,satellite,408847.469,381000,NA,TRUE,B
3891,cea6e5c8-62d2-8593-5bb8-2333cde024d7,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 15:51,-45.362097,-60.540877,3.6,193,195.9,111.0080676,3.425074634,0.0175,FALSE,0,1,0,AIS.18,exactearth,satellite,408847.469,381000,NA,TRUE,B
3829,b1e26d41-58cd-dfe6-b116-214588d5ce8b,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:12,-45.381845,-60.546102,3.6,184,183.7,92.1033864,3.377969897,0.014722222,FALSE,0,1,0,AIS.18,spire,satellite,408315.156,382000,NA,TRUE,B
3874,b8db96b4-3f1d-7871-952f-61d010933def,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:17,-45.386575,-60.547277,3.6,191,193.7,55.53934008,3.373702501,0.008888889,FALSE,0,1,0,AIS.18,exactearth,satellite,408441.906,383000,NA,TRUE,B
3845,476a88fe-7b44-1f9b-64ae-934b221a98e5,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:22,-45.391253,-60.548312,3.6,190,185.1,173.0969635,3.298719016,0.028333333,FALSE,0,1,0,AIS.18,exactearth,satellite,408441.906,383000,NA,TRUE,B
3816,21b99aab-a681-1e6e-b54a-2834627ab791,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:24,-45.393125,-60.548693,3.8,176,184.5,210.272277,3.463825911,0.032777778,FALSE,0,1,0,AIS.18,spire,satellite,408441.906,383000,NA,TRUE,B
3889,47d81962-4db8-5db3-e9ab-e25c1666c112,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:26,-45.395047,-60.549015,3.7,183,186.6,89.36195605,3.047430832,0.015833333,FALSE,0,1,0,AIS.18,exactearth,satellite,408571.594,384000,NA,TRUE,B
3846,f0eac901-ca92-be16-2100-af97327fbed5,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:28,-45.396938,-60.549315,3.6,191,177.8,17.75366222,2.464994549,0.003888889,FALSE,0,1,0,AIS.18,spire,satellite,408571.594,384000,NA,TRUE,B
3844,751970c2-7e50-ad59-9ac9-744b5127849f,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:40,-45.408305,-60.55137,3.5,192,194.8,47.37889644,3.683841859,0.006944444,FALSE,0,1,0,AIS.18,exactearth,satellite,408704.281,384000,NA,TRUE,B
3857,c39e3906-fda9-bfe7-ed7c-1862db48f6b0,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:44,-45.412198,-60.552387,3.7,190,197.8,120.2206278,3.338389438,0.019444444,FALSE,0,1,0,AIS.19,exactearth,satellite,408704.281,384000,NA,TRUE,B
3818,9769413e-a071-7dad-15e9-64e978f6b000,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:47,-45.414808,-60.55335,3.4,196,196.5,122.1067604,3.490493575,0.018888889,FALSE,0,1,0,AIS.18,spire,satellite,408704.281,384000,NA,TRUE,B
3815,8ab6fa2a-a418-df7d-785d-ccffa6e83bf4,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:48,-45.415725,-60.553732,3.6,188,187.2,106.2358647,3.330699976,0.017222222,FALSE,0,1,0,AIS.18,spire,satellite,408839.938,385000,NA,TRUE,B
3882,4c87da6a-2e72-92b1-ff87-c895f3a87506,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:49,-45.41666,-60.554032,3.7,188,200,106.5715426,3.51111688,0.016388889,FALSE,0,1,0,AIS.18,exactearth,satellite,408839.938,385000,NA,TRUE,B
3905,46f49631-d077-d1fc-9f5e-f2a1a4f8491d,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 16:59,-45.425863,-60.557095,3.6,185,185,57.10829673,3.580911269,0.008611111,FALSE,0,1,0,AIS.18,exactearth,satellite,408204.469,385000,NA,TRUE,B
3837,2a0bf21d-bdfc-7a41-0379-4e04c6189f21,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:02,-45.429088,-60.558215,3.6,199,192.4,114.4330329,3.587697065,0.017222222,FALSE,0,1,0,AIS.18,exactearth,satellite,408204.469,385000,NA,TRUE,B
3879,5770b204-0b5c-a6b5-72f0-4b2478bb872a,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:07,-45.433085,-60.559845,3.6,200,200.6,189.5215778,3.349053031,0.030555556,FALSE,0,1,0,AIS.18,exactearth,satellite,408204.469,385000,NA,TRUE,B
3841,47feeb78-9251-8a19-7c58-b3706199ac51,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:10,-45.435797,-60.560963,3.6,191,195.6,72.26122919,3.511570563,0.011111111,FALSE,0,1,0,AIS.18,exactearth,satellite,408346.469,386000,NA,TRUE,B
3910,37abde8b-d1a3-66b1-97be-0101df623151,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:28,-45.452277,-60.566395,3.6,192,185.2,99.68956699,3.229642902,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,407718.219,386000,NA,TRUE,B
3834,cb2e53be-3022-44eb-d97e-0e0e7792df12,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:40,-45.463757,-60.569538,3.4,191,193.7,194.7684577,3.441771122,0.030555556,FALSE,0,1,0,AIS.18,exactearth,satellite,407866.562,386000,NA,TRUE,B
3863,44f8e99d-53af-eea8-cbd6-4654f8b892c8,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:48,-45.470263,-60.571255,3.5,197,197.6,290.9929956,3.40745786,0.046111111,FALSE,0,1,0,AIS.18,spire,satellite,408017.938,387000,NA,TRUE,B
3842,e4da7b06-0242-ed1b-a867-a3d17b2252a3,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:56,-45.477125,-60.572525,1.7,165,165.3,31.25361713,2.169693073,0.007777778,FALSE,0,1,0,AIS.18,spire,satellite,408172.25,387000,NA,TRUE,B
3849,2979e0c3-7242-32b7-b3a2-7db1ad86d933,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 17:59,-45.47749,-60.571657,1.5,50,63.7,58.66448367,0.850994005,0.037222222,FALSE,0,1,0,AIS.18,spire,satellite,408172.25,387000,NA,TRUE,B
3872,5bfac97c-92d8-fb31-47f4-67a4d9a0c69d,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 18:18,-45.476148,-60.562517,1.8,100,100.3,160.3130862,1.535072824,0.056388889,FALSE,0,1,0,AIS.18,spire,satellite,408944.25,388000,NA,TRUE,B
3850,1f7cc24f-3044-b072-9b24-835a6dda6582,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 18:39,-45.493567,-60.53529,7.7,168,168.6,1215.840288,7.799916398,0.084166667,FALSE,0,1,0,AIS.18,spire,satellite,410644.312,389000,2178.003004,TRUE,B
3887,cf842a12-7a7b-8d60-7498-a72b091228ea,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 19:00,-45.536977,-60.531513,7.8,170,170.9,649.6233693,7.516374391,0.046666667,FALSE,0,1,0,AIS.18,spire,satellite,412237.812,392000,NA,TRUE,B
3895,f1432dd0-3771-c3c1-be38-e2ccc7ce2888,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 19:06,-45.548283,-60.532457,7.3,184,184.3,355.8452823,6.916991766,0.027777778,FALSE,0,1,0,AIS.18,spire,satellite,412410.969,392000,1586.933195,TRUE,B
3865,95767974-cded-90d0-6263-921ec7512eaf,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 19:08,-45.552508,-60.532857,7.7,181,181.6,470.8299426,7.50171032,0.033888889,FALSE,0,1,0,AIS.18,spire,satellite,412410.969,392000,NA,TRUE,B
3840,fba5037e-f48b-6b7b-02ca-95ae8ebcfc06,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 19:09,-45.555738,-60.533283,7.8,189,183.7,360.6880088,7.967188242,0.024444444,FALSE,0,1,0,AIS.18,spire,satellite,412587.062,392000,NA,TRUE,B
3871,213ca153-2de5-c001-cf3e-a2d3ba1bf373,150402944,150402944-2022-04-21T18:16:31.000000Z,02/01/2023 19:12,-45.560832,-60.533692,7.3,188,183.3,222.6080714,6.979193894,0.017222222,FALSE,0,1,0,AIS.18,spire,satellite,412587.062,392000,NA,TRUE,B
