"source","type","ssvid","timestamp","lon","lat","speed","course","heading","shipname","callsign","destination","imo","shiptype","receiver_type","receiver","length","width","status"
"spire","AIS.1","412331284",2022-11-11 03:47:59,-81.1220966666667,-18.1022216666667,0.6,3.2,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:30:59,-81.12307,-18.0968366666667,0.5,335.5,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:31:42,-81.12312,-18.0967783333333,0,331,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:37:24,-81.121815,-18.10356,0.5,337.8,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:38:14,-81.1218483333333,-18.103475,0.5,334.2,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:49:09,-81.12208,-18.10202,0.7,3.6,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:31:19,-81.123095,-18.0968116666667,0,329.5,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:30:00,-81.1230266666667,-18.0969266666667,0,331.9,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:07:09,-81.122345,-18.09952,0.5,322,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:27:53,-81.1229566666667,-18.09711,0.5,346.5,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:16:01,-81.1228033333333,-18.0986566666667,0.5,346.1,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:37:43,-81.1218283333333,-18.103525,0.5,336.5,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:12:44,-81.1226683333333,-18.0990233333333,0,332.9,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:17:32,-81.1228416666667,-18.0984783333333,0.5,349.1,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:28:59,-81.1229916666667,-18.0970033333333,0.5,338.3,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:39:14,-81.1218866666667,-18.103375,0,335.2,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:48:08,-81.1220966666667,-18.1022016666667,0.6,0.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:34:42,-81.1217266666667,-18.1038433333333,0.5,350.2,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:24:51,-81.12292,-18.0974883333333,0.5,357.3,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:15:21,-81.1227816666667,-18.09873,0.5,340.6,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:34:24,-81.1217183333333,-18.1038816666667,0.5,350.8,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:52:40,-81.1220216666667,-18.10139,0.6,1.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:22,-81.1227016666667,-18.0989516666667,0.5,333.3,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:34:00,-81.1232133333333,-18.0965783333333,0,335.8,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:31:02,-81.12169,-18.10429,0.6,1.4,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:14:24,-81.122745,-18.0988416666667,0.5,342.1,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:27:51,-81.1217333333333,-18.1047683333333,0.6,10.1,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:32:54,-81.1216883333333,-18.1040516666667,0.5,356.4,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:45:42,-81.1233883333333,-18.0951683333333,0.6,0.5,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:06:25,-81.1222916666667,-18.0995816666667,0.5,325.6,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:47:41,-81.1220983333333,-18.1022783333333,0.6,2,511,NA,NA,NA,NA,NA,"satellite","FM149",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:29:43,-81.1217016666667,-18.1044766666667,0.6,5.2,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:04:40,-81.1221866666667,-18.0997416666667,0.5,333.8,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:12:43,-81.1226683333333,-18.0990233333333,0,332.9,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:47:49,-81.1220966666667,-18.1022533333333,0.6,2.3,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:52:21,-81.1220233333333,-18.101445,0.7,5.8,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:12,-81.1226966666667,-18.098975,0.5,331.2,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:30:52,-81.12169,-18.104315,0.5,2.6,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:29:29,-81.1230083333333,-18.0969583333333,0.5,336.5,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:32:20,-81.123145,-18.0967233333333,0,329.5,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:02:20,-81.1220583333333,-18.099985,0.5,338.9,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:11:42,-81.122625,-18.0991033333333,0.5,329.4,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:04:49,-81.1222,-18.0997266666667,0.5,331.1,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:33:30,-81.1231916666667,-18.0966216666667,0,334.9,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:28:12,-81.12172,-18.1047083333333,0.6,10.8,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:06:09,-81.1222783333333,-18.0995966666667,0.5,325.3,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:11:53,-81.122635,-18.099085,0.5,329.8,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:09:44,-81.1225066666667,-18.0992833333333,0.5,323.2,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:36:03,-81.121765,-18.10369,0.5,350.9,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:03:49,-81.1221333333333,-18.0998266666667,0.5,332.5,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:53:32,-81.1220133333333,-18.1012433333333,0.6,3.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:33:53,-81.121705,-18.103935,0.5,354.299987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:12:32,-81.1226633333333,-18.0990366666667,0,332.1,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 04:43:11,-81.1234416666667,-18.0955583333333,0.600000023841858,3.40000009536743,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:15:53,-81.1228,-18.0986716666667,0.5,345.8,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:33:19,-81.1231866666667,-18.0966366666667,0,332.3,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:37:55,-81.1218333333333,-18.1035033333333,0.5,338.4,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:30:20,-81.12304,-18.0968966666667,0,332,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:34:03,-81.1217116666667,-18.1039216666667,0.5,352,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:35:20,-81.1232683333333,-18.096465,0.5,336.2,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:40:32,-81.1219383333333,-18.1032416666667,0,334,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:42:38,-81.1220216666667,-18.1030233333333,0.5,343.7,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:36:43,-81.1217883333333,-18.1036233333333,0.4,340.2,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:16:21,-81.1228133333333,-18.09862,0.5,348.4,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:46:12,-81.123385,-18.0950816666667,0.6,3.2,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:42,-81.1227116666667,-18.0989233333333,0.5,336.3,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:41:22,-81.1219666666667,-18.1031716666667,0.400000005960464,341.799987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:42:25,-81.1220033333333,-18.1030533333333,0.5,345.3,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:34:57,-81.1217433333333,-18.10381,0.5,341.9,511,NA,NA,NA,NA,NA,"satellite","FM135",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:53,-81.12272,-18.0989083333333,0,335.8,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:08:09,-81.1224116666667,-18.0994166666667,0.5,326.5,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:17:01,-81.1228283333333,-18.0985383333333,0.5,350.3,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:09:50,-81.122515,-18.0992716666667,0.5,323.8,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:31:09,-81.1230816666667,-18.096825,0,336.7,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:40:15,-81.1219266666667,-18.103275,0,329.5,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:30:00,-81.1230266666667,-18.0969266666667,0,331.9,511,NA,NA,NA,NA,NA,"satellite","FM133",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:04:20,-81.1221683333333,-18.09978,0.5,330.3,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:03,-81.1226783333333,-18.0989883333333,0.5,337.4,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:30:11,-81.1216983333333,-18.1044083333333,0.6,4.9,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:29:50,-81.1230183333333,-18.0969366666667,0,333.9,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:05:39,-81.1222483333333,-18.09964,0.5,325.9,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:52:31,-81.1220216666667,-18.1014133333333,0.7,5.4,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:50:02,-81.122065,-18.1018783333333,0.6,4.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:26:23,-81.1229283333333,-18.0973,0,355.2,511,NA,NA,NA,NA,NA,"satellite","FM134",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 03:57:02,-81.1219666666667,-18.1006633333333,0.600000023841858,357.200012207031,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:48:21,-81.1220933333333,-18.102165,0.6,1.2,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:13:32,-81.1227066666667,-18.0989333333333,0.5,334.9,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:28:49,-81.1229883333333,-18.0970183333333,0.5,340,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:12:03,-81.1226433333333,-18.0990683333333,0.5,332,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:29:13,-81.1217083333333,-18.1045583333333,0.6,3.5,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:15:35,-81.1227883333333,-18.0987116666667,0.5,341.8,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:50:47,-81.1220466666667,-18.1017316666667,0.7,5.9,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:32:31,-81.1231516666667,-18.09671,0,331.4,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:12:12,-81.1226483333333,-18.0990583333333,0.4,332.5,511,NA,NA,NA,NA,NA,"satellite","FM120",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:28:52,-81.1217066666667,-18.10461,0.6,5.5,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:02:09,-81.1220483333333,-18.100005,0.5,341.5,511,NA,NA,NA,NA,NA,"satellite","FM141",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 04:45:51,-81.1233866666667,-18.0951433333333,0.5,2.29999995231628,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:27:12,-81.12176,-18.104875,0.6,7.7,511,NA,NA,NA,NA,NA,"satellite","FM132",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:54:31,-81.1219983333333,-18.1010733333333,0.6,4.7,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:05:53,-81.1222633333333,-18.0996333333333,0.5,316.3,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:51:31,-81.1220333333333,-18.1016033333333,0.7,2.5,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:32:00,-81.1231316666667,-18.09675,0,332.8,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 03:51:02,-81.1220416666667,-18.101695,0.7,4.3,511,NA,NA,NA,NA,NA,"satellite","FM136",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:33:41,-81.1232016666667,-18.0966033333333,0,333.3,511,NA,NA,NA,NA,NA,"satellite","FM128",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:16:32,-81.1239083333333,-18.09155,0.5,330.7,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:05:30,-81.1238333333333,-18.0929733333333,0.5,357.9,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:09:14,-81.1237866666667,-18.09244,0.5,2.5,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:16:12,-81.1238833333333,-18.0915883333333,0.4,335.2,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:32:08,-81.1243166666667,-18.0896066666667,0.6,2.3,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:24:38,-81.1243683333333,-18.0907466666667,0.5,343.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:55:44,-81.124445,-18.0862083333333,0.5,353.9,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:12:44,-81.12378,-18.0919633333333,0.5,347.4,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:22:29,-81.1242833333333,-18.09099,0.5,327.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:00:51,-81.12374,-18.093515,0,326.5,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:30:59,-81.1243333333333,-18.0897833333333,0.6,7.2,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:50:24,-81.124455,-18.0870733333333,0.6,7.2,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:13:04,-81.1237833333333,-18.0919216666667,0.5,352.2,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:22:49,-81.1242933333333,-18.09095,0.5,339.1,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:24:30,-81.12436,-18.0907616666667,0.5,343.8,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:48:02,-81.12335,-18.0948116666667,0.5,3.5,511,NA,NA,NA,NA,NA,"satellite","FM127",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:55:03,-81.124445,-18.0863066666667,0.5,352.9,511,NA,NA,NA,NA,NA,"satellite","FM89",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:30:08,-81.124355,-18.0899183333333,0.6,9.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:24:20,-81.1243566666667,-18.0907866666667,0.5,339.4,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:05:11,-81.1238316666667,-18.0930166666667,0.4,353.8,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:17:20,-81.1239533333333,-18.0914733333333,0.5,325.9,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:59:31,-81.1236783333333,-18.0936283333333,0.5,331.1,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:50:44,-81.1244466666667,-18.0870016666667,0.7,5.7,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:23:20,-81.1243183333333,-18.0908966666667,0.5,332,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:53:03,-81.1244216666667,-18.0866083333333,0.600000023841858,359.299987792969,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:23:38,-81.1243333333333,-18.0908633333333,0.5,327,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:08:45,-81.1237966666667,-18.092515,0.5,4.4,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:03:20,-81.123815,-18.0932433333333,0.5,342.2,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:26:08,-81.1244083333333,-18.0905433333333,0.5,346.1,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:29:29,-81.124365,-18.0900266666667,0.6,5.3,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:14:14,-81.1238066666667,-18.09179,0.5,350,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:46:35,-81.1245366666667,-18.0877433333333,0.6,2.1,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:58:52,-81.1245133333333,-18.0857966666667,0.600000023841858,348.700012207031,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:07:55,-81.1238166666667,-18.0926383333333,0.6,3.1,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:02:01,-81.1237733333333,-18.0933966666667,0.5,342.399993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:49:41,-81.1244666666667,-18.087195,0.600000023841858,10.3000001907349,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:20:23,-81.1241316666667,-18.0912083333333,0,325.4,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:13:24,-81.1237933333333,-18.0918866666667,0.5,347.6,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:18:22,-81.1240083333333,-18.0913916666667,0.5,326.600006103516,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 04:59:51,-81.12369,-18.0936033333333,0.5,332.6,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:21:02,-81.1241816666667,-18.0911383333333,0.5,323.8,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:17:10,-81.1239416666667,-18.091485,0.5,329.2,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:55:22,-81.1244416666667,-18.0862533333333,0.6,359,511,NA,NA,NA,NA,NA,"satellite","FM89",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:17:43,-81.1239733333333,-18.0914433333333,0.5,327.9,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:10:53,-81.1237716666667,-18.092205,0.5,3.7,511,NA,NA,NA,NA,NA,"satellite","FM116",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:03:40,-81.1238233333333,-18.0932066666667,0.5,346,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:23:48,-81.1243383333333,-18.09084,0.5,332.2,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:53:35,-81.1244166666667,-18.08653,0.6,0.3,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:21:48,-81.1242383333333,-18.0910516666667,0.5,330.2,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:02:50,-81.1238033333333,-18.0933083333333,0.5,335.9,511,NA,NA,NA,NA,NA,"satellite","FM126",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:56:04,-81.1244483333333,-18.0861566666667,0.5,356.9,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:11:23,-81.123765,-18.0921333333333,0.5,1,511,NA,NA,NA,NA,NA,"satellite","FM122",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:21:58,-81.1242516666667,-18.0910366666667,0.5,329.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:16:50,-81.123925,-18.09152,0.4,329.5,511,NA,NA,NA,NA,NA,"satellite","FM125",NA,NA,0
"orbcomm","AIS.1","412331284",2022-11-11 05:14:43,-81.1238183333333,-18.0917383333333,0.5,347.899993896484,511,NA,NA,NA,NA,NA,"satellite","rORBCOMM999",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:48:05,-81.12451,-18.0874816666667,0.6,2.4,511,NA,NA,NA,NA,NA,"satellite","FM121",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:22:38,-81.1242866666667,-18.09097,0.5,329.6,511,NA,NA,NA,NA,NA,"satellite","FM119",NA,NA,0
"spire","AIS.1","412331284",2022-11-11 05:19:22,-81.1240716666667,-18.0912933333333,0.5,324.5,511,NA,NA,NA,NA,NA,"satellite","FM129",NA,NA,0
