"","seg_id","day","ssvid","shipname","lon","lat"
"1970","150402944-2022-04-21T18:16:31.000000Z",2022-12-02,"150402944","LURONGYUANYU277",-78.68610616,-18.59479188
"1971","150402944-2022-04-21T18:16:31.000000Z",2022-12-03,"150402944","LURONGYUANYU277",-79.13482672,-18.15490395
"1972","150402944-2022-04-21T18:16:31.000000Z",2022-12-04,"150402944","LURONGYUANYU277",-79.08269867,-18.18054228
"1973","150402944-2022-04-21T18:16:31.000000Z",2022-12-05,"150402944","LURONGYUANYU277",-79.55198659,-18.37465865
"1974","150402944-2022-04-21T18:16:31.000000Z",2022-12-06,"150402944","LURONGYUANYU277",-80.76504302,-18.5039874
"1975","150402944-2022-04-21T18:16:31.000000Z",2022-12-07,"150402944","LURONGYUANYU277",-80.88185496,-18.62687645
"1976","150402944-2022-04-21T18:16:31.000000Z",2022-12-08,"150402944","LURONGYUANYU277",-80.97349841,-18.68845288
"1977","150402944-2022-04-21T18:16:31.000000Z",2022-12-09,"150402944","LURONGYUANYU277",-80.92173165,-19.25542301
"1978","150402944-2022-04-21T18:16:31.000000Z",2022-12-10,"150402944","LURONGYUANYU277",-80.22945187,-22.07408366
"1979","150402944-2022-04-21T18:16:31.000000Z",2022-12-11,"150402944","LURONGYUANYU277",-79.44742419,-25.1162801
"1980","150402944-2022-04-21T18:16:31.000000Z",2022-12-12,"150402944","LURONGYUANYU277",-78.81731515,-27.88489986
"1981","150402944-2022-04-21T18:16:31.000000Z",2022-12-13,"150402944","LURONGYUANYU277",-78.30905404,-30.15205776
"1982","150402944-2022-04-21T18:16:31.000000Z",2022-12-14,"150402944","LURONGYUANYU277",-77.14476547,-32.81741541
"1983","150402944-2022-04-21T18:16:31.000000Z",2022-12-15,"150402944","LURONGYUANYU277",-76.72910242,-35.67336955
"1984","150402944-2022-04-21T18:16:31.000000Z",2022-12-16,"150402944","LURONGYUANYU277",-76.67588848,-38.15269482
"1985","150402944-2022-04-21T18:16:31.000000Z",2022-12-17,"150402944","LURONGYUANYU277",-76.60317818,-41.2322263
"1986","150402944-2022-04-21T18:16:31.000000Z",2022-12-18,"150402944","LURONGYUANYU277",-76.56676053,-44.51034269
"1987","150402944-2022-04-21T18:16:31.000000Z",2022-12-19,"150402944","LURONGYUANYU277",-76.49438401,-47.75011957
"1988","150402944-2022-04-21T18:16:31.000000Z",2022-12-20,"150402944","LURONGYUANYU277",-75.82273255,-51.05962232
"1989","150402944-2022-04-21T18:16:31.000000Z",2022-12-21,"150402944","LURONGYUANYU277",-72.16710036,-53.42708579
"1990","150402944-2022-04-21T18:16:31.000000Z",2022-12-22,"150402944","LURONGYUANYU277",-70.92045609,-53.25121541
"1991","150402944-2022-04-21T18:16:31.000000Z",2022-12-23,"150402944","LURONGYUANYU277",-70.91879041,-53.25093957
"1992","150402944-2022-04-21T18:16:31.000000Z",2022-12-24,"150402944","LURONGYUANYU277",-70.91880861,-53.25149197
"1993","150402944-2022-04-21T18:16:31.000000Z",2022-12-25,"150402944","LURONGYUANYU277",-70.76982011,-53.14610842
"1994","150402944-2022-04-21T18:16:31.000000Z",2022-12-26,"150402944","LURONGYUANYU277",-67.58434897,-51.82943479
"1995","150402944-2022-04-21T18:16:31.000000Z",2022-12-27,"150402944","LURONGYUANYU277",-64.21547084,-49.3479205
"1996","150402944-2022-04-21T18:16:31.000000Z",2022-12-28,"150402944","LURONGYUANYU277",-61.10727487,-46.63266581
"1997","150402944-2022-04-21T18:16:31.000000Z",2022-12-28,"150402944","FUYUANYU9993",-61.10727487,-46.63266581
"1998","150402944-2022-04-21T18:16:31.000000Z",2022-12-29,"150402944","FUYUANYU9993",-60.50357068,-45.57599697
"1999","150402944-2022-04-21T18:16:31.000000Z",2022-12-30,"150402944","FUYUANYU9993",-60.48235377,-45.43098305
"2000","150402944-2022-04-21T18:16:31.000000Z",2022-12-31,"150402944","FUYUANYU9993",-60.4964234,-45.41466774
"2001","150402945-2021-04-21T20:41:27.000000Z",2021-04-21,"150402945","HAIHANG1",-60.251645,-45.981525
"2002","150402947-2019-12-19T19:38:02.000000Z",2020-01-02,"150402947","SHUN HANG 68",-79.17557703,-18.12786041
"2003","150402947-2019-12-19T19:38:02.000000Z",2020-01-03,"150402947","SHUN HANG 68",-78.84905013,-18.26511554
"2004","150402947-2019-12-19T19:38:02.000000Z",2020-01-04,"150402947","SHUN HANG 68",-78.31016122,-19.0197246
"2005","150402947-2019-12-19T19:38:02.000000Z",2020-01-05,"150402947","SHUN HANG 68",-78.80062319,-19.21958261
"2006","150402947-2019-12-19T19:38:02.000000Z",2020-01-06,"150402947","SHUN HANG 68",-79.79400633,-18.76987829
"2007","150402947-2019-12-19T19:38:02.000000Z",2020-01-07,"150402947","SHUN HANG 68",-79.83201139,-18.59684317
"2008","150402947-2019-12-19T19:38:02.000000Z",2020-01-09,"150402947","SHUN HANG 68",-79.90933487,-17.8617096
"2009","150402947-2019-12-19T19:38:02.000000Z",2020-01-10,"150402947","SHUN HANG 68",-80.20805855,-17.86332972
"2010","150402947-2019-12-19T19:38:02.000000Z",2020-01-11,"150402947","SHUN HANG 68",-79.56385821,-18.0476418
"2011","150402947-2019-12-19T19:38:02.000000Z",2020-01-12,"150402947","SHUN HANG 68",-79.9431253,-18.44974461
"2012","150402947-2019-12-19T19:38:02.000000Z",2020-01-13,"150402947","SHUN HANG 68",-80.71698137,-18.30660187
"2013","150402947-2019-12-19T19:38:02.000000Z",2020-01-15,"150402947","SHUN HANG 68",-82.17161857,-17.04687055
"2014","150402947-2019-12-19T19:38:02.000000Z",2020-01-16,"150402947","SHUN HANG 68",-84.35418005,-15.49491184
"2015","150402947-2019-12-19T19:38:02.000000Z",2020-01-18,"150402947","SHUN HANG 68",-90.07507805,-11.53531255
"2016","150402947-2019-12-19T19:38:02.000000Z",2020-01-19,"150402947","SHUN HANG 68",-93.0349929,-9.38837776
"2017","150402947-2019-12-19T19:38:02.000000Z",2020-01-20,"150402947","SHUN HANG 68",-96.03048757,-7.18748901
"2018","150402947-2019-12-19T19:38:02.000000Z",2020-01-21,"150402947","SHUN HANG 68",-99.00620407,-4.99876624
"2019","150402947-2019-12-19T19:38:02.000000Z",2020-01-22,"150402947","SHUN HANG 68",-102.11120813,-2.8068659
"2020","150402947-2019-12-19T19:38:02.000000Z",2020-01-23,"150402947","SHUN HANG 68",-103.81216587,-1.64450595
"2021","150402947-2019-12-19T19:38:02.000000Z",2020-01-24,"150402947","SHUN HANG 68",-103.94228258,-1.44179748
"2022","150402947-2019-12-19T19:38:02.000000Z",2020-01-25,"150402947","SHUN HANG 68",-104.19477679,-1.51886475
"2023","150402947-2019-12-19T19:38:02.000000Z",2020-01-26,"150402947","SHUN HANG 68",-104.22131936,-1.48654981
"2024","150402947-2019-12-19T19:38:02.000000Z",2020-01-27,"150402947","SHUN HANG 68",-103.7071123,-0.99530027
"2025","150402947-2019-12-19T19:38:02.000000Z",2020-01-29,"150402947","SHUN HANG 68",-103.49196071,0.07098817
"2026","150402947-2019-12-19T19:38:02.000000Z",2020-01-30,"150402947","SHUN HANG 68",-103.50241549,0.00150387
"2027","150402947-2019-12-19T19:38:02.000000Z",2020-01-31,"150402947","SHUN HANG 68",-103.44762665,-0.00838647
"2028","150402947-2019-12-19T19:38:02.000000Z",2020-02-02,"150402947","SHUN HANG 68",-103.27010978,-0.18583885
"2029","150402947-2019-12-19T19:38:02.000000Z",2020-02-03,"150402947","SHUN HANG 68",-104.27244684,-0.18124289
"2030","150402947-2019-12-19T19:38:02.000000Z",2020-02-04,"150402947","SHUN HANG 68",-105.76108725,0.2984781
"2031","150402947-2019-12-19T19:38:02.000000Z",2020-02-06,"150402947","SHUN HANG 68",-106.0432862,0.40640969
"2032","150402947-2019-12-19T19:38:02.000000Z",2020-02-08,"150402947","SHUN HANG 68",-105.24525458,0.12544335
"2033","150402947-2019-12-19T19:38:02.000000Z",2020-02-10,"150402947","SHUN HANG 68",-107.03381033,0.80403686
"2034","150402947-2019-12-19T19:38:02.000000Z",2020-02-11,"150402947","SHUN HANG 68",-108.12936278,1.1480287
"2035","150402947-2020-02-12T01:03:50.000000Z",2020-02-12,"150402947","SHUN HANG 68",-108.87246183,1.02303235
"2036","150402947-2020-02-12T01:03:50.000000Z",2020-02-14,"150402947","SHUN HANG 68",-108.89058174,0.81314807
"2037","150402947-2020-02-12T01:03:50.000000Z",2020-02-15,"150402947","SHUN HANG 68",-108.95299483,-0.12713138
"2038","150402947-2020-02-12T01:03:50.000000Z",2020-02-16,"150402947","SHUN HANG 68",-109.52022707,-1.0206424
"2039","150402947-2020-02-12T01:03:50.000000Z",2020-02-17,"150402947","SHUN HANG 68",-109.960055,-0.96011429
"2040","150402947-2020-02-12T01:03:50.000000Z",2020-02-18,"150402947","SHUN HANG 68",-110.23296955,-1.15652931
"2041","150402947-2020-02-12T01:03:50.000000Z",2020-02-20,"150402947","SHUN HANG 68",-111.06590005,-1.10794923
"2042","150402947-2020-02-12T01:03:50.000000Z",2020-02-21,"150402947","SHUN HANG 68",-111.03882598,-1.16365228
"2043","150402947-2020-02-12T01:03:50.000000Z",2020-02-22,"150402947","SHUN HANG 68",-110.86353308,-1.14452381
"2044","150402947-2020-02-12T01:03:50.000000Z",2020-02-23,"150402947","SHUN HANG 68",-110.90833878,-1.30930701
"2045","150402947-2020-02-12T01:03:50.000000Z",2020-02-24,"150402947","SHUN HANG 68",-112.08547083,-1.29086296
"2046","150402947-2020-02-12T01:03:50.000000Z",2020-02-25,"150402947","SHUN HANG 68",-112.30830389,-1.21115047
"2047","150402947-2020-02-12T01:03:50.000000Z",2020-02-26,"150402947","SHUN HANG 68",-111.53066055,-1.29477743
"2048","150402947-2020-02-12T01:03:50.000000Z",2020-02-27,"150402947","SHUN HANG 68",-110.98722049,-1.28897614
"2049","150402947-2020-02-12T01:03:50.000000Z",2020-02-28,"150402947","SHUN HANG 68",-110.66110909,-1.52563235
"2050","150402947-2020-02-12T01:03:50.000000Z",2020-02-29,"150402947","SHUN HANG 68",-110.77658675,-1.59178114
"2051","150402947-2020-02-12T01:03:50.000000Z",2020-03-01,"150402947","SHUN HANG 68",-112.52318094,-1.45897385
"2052","150402947-2020-02-12T01:03:50.000000Z",2020-03-02,"150402947","SHUN HANG 68",-112.755399,-1.57509185
"2053","150402947-2020-02-12T01:03:50.000000Z",2020-03-03,"150402947","SHUN HANG 68",-109.94889815,-1.5493934
"2054","150402947-2020-02-12T01:03:50.000000Z",2020-03-04,"150402947","SHUN HANG 68",-108.16623066,-1.16294218
"2055","150402947-2020-02-12T01:03:50.000000Z",2020-03-05,"150402947","SHUN HANG 68",-107.43556079,-0.89048768
"2056","150402947-2020-02-12T01:03:50.000000Z",2020-03-06,"150402947","SHUN HANG 68",-106.99138877,-0.43242987
"2057","150402947-2020-02-12T01:03:50.000000Z",2020-03-07,"150402947","SHUN HANG 68",-106.22771953,-0.9420581
"2058","150402947-2020-02-12T01:03:50.000000Z",2020-03-08,"150402947","SHUN HANG 68",-105.52360172,-1.88998878
"2059","150402947-2020-02-12T01:03:50.000000Z",2020-03-09,"150402947","SHUN HANG 68",-105.44601871,-2.0366256
"2060","150402947-2020-02-12T01:03:50.000000Z",2020-03-10,"150402947","SHUN HANG 68",-105.43291718,-2.17393455
"2061","150402947-2020-02-12T01:03:50.000000Z",2020-03-11,"150402947","SHUN HANG 68",-105.2199708,-2.28566778
"2062","150402947-2020-02-12T01:03:50.000000Z",2020-03-12,"150402947","SHUN HANG 68",-104.61106279,-1.16616867
"2063","150402947-2020-02-12T01:03:50.000000Z",2020-03-13,"150402947","SHUN HANG 68",-104.48567165,-0.20126779
"2064","150402947-2020-02-12T01:03:50.000000Z",2020-03-14,"150402947","SHUN HANG 68",-105.05078458,-0.22725206
"2065","150402947-2020-02-12T01:03:50.000000Z",2020-03-15,"150402947","SHUN HANG 68",-105.19199436,-0.31731475
"2066","150402947-2020-02-12T01:03:50.000000Z",2020-03-16,"150402947","SHUN HANG 68",-105.29538139,-0.35308237
"2067","150402947-2020-02-12T01:03:50.000000Z",2020-03-17,"150402947","SHUN HANG 68",-105.12695822,-1.09232139
"2068","150402947-2020-02-12T01:03:50.000000Z",2020-03-18,"150402947","SHUN HANG 68",-105.84487088,-1.45723009
"2069","150402947-2020-02-12T01:03:50.000000Z",2020-03-19,"150402947","SHUN HANG 68",-106.19259739,-0.3913946
"2070","150402947-2020-02-12T01:03:50.000000Z",2020-03-20,"150402947","SHUN HANG 68",-106.28858916,-0.24815935
"2071","150402947-2020-02-12T01:03:50.000000Z",2020-03-21,"150402947","SHUN HANG 68",-106.55298796,-0.10863662
"2072","150402947-2020-02-12T01:03:50.000000Z",2020-03-22,"150402947","SHUN HANG 68",-106.15959398,-0.23605276
"2073","150402947-2020-02-12T01:03:50.000000Z",2020-03-23,"150402947","SHUN HANG 68",-106.01731749,-0.30584916
"2074","150402947-2020-02-12T01:03:50.000000Z",2020-03-24,"150402947","SHUN HANG 68",-105.97827822,-0.44194822
"2075","150402947-2020-02-12T01:03:50.000000Z",2020-03-25,"150402947","SHUN HANG 68",-105.8355273,-0.38901059
"2076","150402947-2020-02-12T01:03:50.000000Z",2020-03-26,"150402947","SHUN HANG 68",-105.62901864,-0.24579569
"2077","150402947-2020-02-12T01:03:50.000000Z",2020-03-27,"150402947","SHUN HANG 68",-105.48369557,-0.28088931
"2078","150402947-2020-02-12T01:03:50.000000Z",2020-03-28,"150402947","SHUN HANG 68",-105.40352934,-0.38966246
"2079","150402947-2020-02-12T01:03:50.000000Z",2020-03-29,"150402947","SHUN HANG 68",-105.31751323,-0.06913849
"2080","150402947-2020-02-12T01:03:50.000000Z",2020-03-30,"150402947","SHUN HANG 68",-105.24795901,0.32880574
"2081","150402947-2020-02-12T01:03:50.000000Z",2020-03-31,"150402947","SHUN HANG 68",-105.00915998,0.71953565
"2082","150402947-2020-02-12T01:03:50.000000Z",2020-04-01,"150402947","SHUN HANG 68",-104.77768776,0.66694047
"2083","150402947-2020-02-12T01:03:50.000000Z",2020-04-02,"150402947","SHUN HANG 68",-104.83528973,1.10337094
"2084","150402947-2020-02-12T01:03:50.000000Z",2020-04-03,"150402947","SHUN HANG 68",-106.93922261,1.54894595
"2085","150402947-2020-02-12T01:03:50.000000Z",2020-04-04,"150402947","SHUN HANG 68",-110.97599524,2.2180583
"2086","150402947-2020-02-12T01:03:50.000000Z",2020-04-05,"150402947","SHUN HANG 68",-115.01680801,2.90736404
"2087","150402947-2020-02-12T01:03:50.000000Z",2020-04-06,"150402947","SHUN HANG 68",-119.02291297,3.58108264
"2088","150402947-2020-02-12T01:03:50.000000Z",2020-04-07,"150402947","SHUN HANG 68",-122.76915785,4.24373083
"2089","150402947-2020-09-29T19:56:28.000000Z",2020-09-29,"150402947","",122.48436502,36.85955593
"2090","150402947-2020-09-29T19:56:28.000000Z",2020-09-30,"150402947","",122.45528921,36.85839594
"2091","150402947-2020-10-06T01:44:49.000000Z",2020-10-06,"150402947","",122.44723232,36.89059335
"2092","150402947-2020-10-16T10:34:25.000000Z",2020-10-16,"150402947","",122.42626198,36.89730557
"2093","150402947-2020-10-16T10:34:25.000000Z",2020-10-17,"150402947","",122.42627459,36.89730876
"2094","150402947-2020-10-16T10:34:25.000000Z",2020-10-18,"150402947","",122.42625077,36.89730026
"2095","150402947-2020-10-21T00:34:44.000000Z",2020-10-21,"150402947","",122.44142721,36.89028296
"2096","150402947-2021-06-07T04:13:17.000000Z",2021-06-15,"150402947","LURONGYUANYU717",-116.27690898,-0.18735894
"2097","150402947-2021-06-07T04:13:17.000000Z",2021-06-17,"150402947","LURONGYUANYU717",-116.81304561,-0.18325428
"2098","150402947-2021-06-07T04:13:17.000000Z",2021-06-18,"150402947","LURONGYUANYU717",-116.93597416,-0.20600728
"2099","150402947-2021-06-07T04:13:17.000000Z",2021-06-20,"150402947","LURONGYUANYU717",-117.30767006,-0.23509924
"2100","150402947-2021-06-07T04:13:17.000000Z",2021-06-23,"150402947","LURONGYUANYU717",-121.36360794,0.72333725
"2101","150402947-2021-06-07T04:13:17.000000Z",2021-06-26,"150402947","LURONGYUANYU717",-132.73538263,3.18192271
"2102","150402947-2021-06-07T04:13:17.000000Z",2021-06-27,"150402947","LURONGYUANYU717",-136.40846359,4.12121516
"2103","150402947-2021-06-07T04:13:17.000000Z",2021-06-29,"150402947","LURONGYUANYU717",-143.17130445,5.9598355
"2104","150402947-2021-06-07T04:13:17.000000Z",2021-06-30,"150402947","LURONGYUANYU717",-146.13195322,6.84441043
"2105","150402947-2021-06-07T04:13:17.000000Z",2021-07-03,"150402947","LURONGYUANYU197",-157.86178348,9.82672859
"2106","150402947-2021-07-13T08:42:57.000000Z",2021-07-13,"150402947","LURONGYUANYU277",167.892715,22.61632667
"2107","150402947-2021-06-07T04:13:17.000000Z",2021-07-13,"150402947","LURONGYUANYU197",164.97176014,23.43018523
"2108","150402947-2021-12-25T17:08:51.000000Z",2021-12-26,"150402947","FUYUANYU717",-60.48547079,-45.3382395
"2109","150402947-2021-12-25T17:08:51.000000Z",2021-12-28,"150402947","FUYUANYU717",-60.43535195,-45.28238426
"2110","150402947-2022-06-18T15:59:22.000000Z",2022-06-19,"150402947","FUYUANYU717",-60.19256488,-45.99276203
"2111","150402947-2022-06-18T15:59:22.000000Z",2022-06-21,"150402947","FUYUANYU717",-60.40635148,-46.34572936
"2112","150402947-2022-06-18T15:59:22.000000Z",2022-06-22,"150402947","FUYUANYU717",-60.37950104,-46.41065633
"2113","150402947-2022-06-26T07:39:28.000000Z",2022-06-26,"150402947","FUYUANYU717",-60.18048808,-45.88284312
"2114","150402947-2022-06-26T07:39:28.000000Z",2022-06-27,"150402947","FUYUANYU717",-60.17483413,-45.97735394
"2115","150402947-2022-07-29T04:42:42.000000Z",2022-07-29,"150402947","LURONGYUANYU195",-69.2983506,-52.2642403
"2116","150402949-2019-02-19T22:02:45.000000Z",2020-01-06,"150402949","SHUN  HANG67",-79.80104903,-18.77137036
"2117","150402949-2019-02-19T22:02:45.000000Z",2020-01-08,"150402949","SHUN  HANG67",-79.78150537,-18.0767743
"2118","150402949-2019-02-19T22:02:45.000000Z",2020-01-10,"150402949","SHUN  HANG67",-79.97721441,-17.91724378
"2119","150402949-2019-02-19T22:02:45.000000Z",2020-01-15,"150402949","SHUN  HANG67",-82.12254722,-17.10570106
"2120","150402949-2019-02-19T22:02:45.000000Z",2020-01-18,"150402949","SHUN  HANG67",-82.45357625,-16.53556815
"2121","150402949-2019-02-19T22:02:45.000000Z",2020-01-20,"150402949","SHUN  HANG67",-81.5956276,-16.99191951
"2122","150402949-2019-02-19T22:02:45.000000Z",2020-01-23,"150402949","SHUN  HANG67",-85.62897116,-14.71951941
"2123","150402949-2019-02-19T22:02:45.000000Z",2020-01-24,"150402949","SHUN  HANG67",-88.79695726,-12.6171797
"2124","150402949-2019-02-19T22:02:45.000000Z",2020-01-25,"150402949","SHUN  HANG67",-91.70413612,-10.62424624
"2125","150402949-2019-02-19T22:02:45.000000Z",2020-01-26,"150402949","SHUN  HANG67",-94.72345382,-8.49047045
"2126","150402949-2019-02-19T22:02:45.000000Z",2020-01-29,"150402949","SHUN  HANG67",-103.12825874,-2.11459522
"2127","150402949-2019-02-19T22:02:45.000000Z",2020-01-31,"150402949","SHUN  HANG67",-103.73892801,-0.94642537
"2128","150402949-2019-02-19T22:02:45.000000Z",2020-02-02,"150402949","SHUN  HANG67",-103.26330066,-0.20602114
"2129","150402949-2019-02-19T22:02:45.000000Z",2020-02-03,"150402949","SHUN  HANG67",-104.23813217,-0.17459453
"2130","150402949-2019-02-19T22:02:45.000000Z",2020-02-12,"150402949","SHUN  HANG67",-108.88205686,1.07578493
"2131","150402949-2019-02-19T22:02:45.000000Z",2020-02-13,"150402949","SHUN  HANG67",-109.05369853,1.11047797
"2132","150402949-2019-02-19T22:02:45.000000Z",2020-02-14,"150402949","SHUN  HANG67",-108.92213823,0.84072516
"2133","150402949-2019-02-19T22:02:45.000000Z",2020-02-17,"150402949","SHUN  HANG67",-109.94993849,-0.97645533
"2134","150402949-2019-02-19T22:02:45.000000Z",2020-02-18,"150402949","SHUN  HANG67",-110.26614595,-1.14749546
"2135","150402949-2019-02-19T22:02:45.000000Z",2020-02-19,"150402949","SHUN  HANG67",-110.66235109,-1.14115044
"2136","150402949-2019-02-19T22:02:45.000000Z",2020-02-20,"150402949","SHUN  HANG67",-111.0552688,-1.11951924
"2137","150402949-2019-02-19T22:02:45.000000Z",2020-02-21,"150402949","SHUN  HANG67",-111.05741178,-1.18549071
"2138","150402949-2019-02-19T22:02:45.000000Z",2020-02-22,"150402949","SHUN  HANG67",-110.82250843,-1.1277325
"2139","150402949-2019-02-19T22:02:45.000000Z",2020-02-23,"150402949","SHUN  HANG67",-110.90507106,-1.31953995
"2140","150402949-2019-02-19T22:02:45.000000Z",2020-02-25,"150402949","SHUN  HANG67",-112.39652631,-1.22294783
"2141","150402949-2020-02-26T00:04:19.000000Z",2020-02-26,"150402949","SHUN  HANG67",-111.55223337,-1.26580511
"2142","150402949-2020-02-26T00:04:19.000000Z",2020-02-28,"150402949","SHUN  HANG67",-110.65696065,-1.55425746
"2143","150402949-2020-02-26T00:04:19.000000Z",2020-02-29,"150402949","SHUN  HANG67",-110.76948312,-1.58694438
"2144","150402949-2020-02-26T00:04:19.000000Z",2020-03-01,"150402949","SHUN  HANG67",-112.48808776,-1.46993019
"2145","150402949-2020-02-26T00:04:19.000000Z",2020-03-02,"150402949","SHUN  HANG67",-112.78262704,-1.57021359
"2146","150402949-2020-02-26T00:04:19.000000Z",2020-03-03,"150402949","SHUN  HANG67",-109.95054361,-1.55318531
"2147","150402949-2020-02-26T00:04:19.000000Z",2020-03-04,"150402949","SHUN  HANG67",-108.1426628,-1.21577747
"2148","150402949-2020-02-26T00:04:19.000000Z",2020-03-05,"150402949","SHUN  HANG67",-107.43046615,-0.93952236
"2149","150402949-2020-02-26T00:04:19.000000Z",2020-03-06,"150402949","SHUN  HANG67",-106.95800571,-0.45024795
"2150","150402949-2020-02-26T00:04:19.000000Z",2020-03-08,"150402949","SHUN  HANG67",-105.50840199,-1.85115012
"2151","150402949-2020-02-26T00:04:19.000000Z",2020-03-12,"150402949","SHUN  HANG67",-104.76236963,-1.73209343
"2152","150402949-2020-02-26T00:04:19.000000Z",2020-03-14,"150402949","SHUN  HANG67",-105.02340724,-0.24016565
"2153","150402949-2020-02-26T00:04:19.000000Z",2020-03-15,"150402949","SHUN  HANG67",-105.16889107,-0.31514647
"2154","150402949-2020-02-26T00:04:19.000000Z",2020-03-17,"150402949","SHUN  HANG67",-105.08755027,-1.0853106
"2155","150402949-2020-02-26T00:04:19.000000Z",2020-03-18,"150402949","SHUN  HANG67",-105.83350011,-1.51867396
"2156","150402949-2020-02-26T00:04:19.000000Z",2020-03-24,"150402949","SHUN  HANG67",-105.93282175,-0.46991166
"2157","150402949-2020-02-26T00:04:19.000000Z",2020-03-25,"150402949","SHUN  HANG67",-105.7901456,-0.45600348
"2158","150402949-2020-02-26T00:04:19.000000Z",2020-03-26,"150402949","SHUN  HANG67",-105.62130957,-0.20095421
"2159","150402949-2020-02-26T00:04:19.000000Z",2020-03-27,"150402949","SHUN  HANG67",-105.48763956,-0.24686549
"2160","150402949-2020-02-26T00:04:19.000000Z",2020-03-28,"150402949","SHUN  HANG67",-105.42837837,-0.38891207
"2161","150402949-2020-02-26T00:04:19.000000Z",2020-03-29,"150402949","SHUN  HANG67",-105.35122292,-0.05510213
"2162","150402949-2020-02-26T00:04:19.000000Z",2020-03-30,"150402949","SHUN  HANG67",-105.28506041,0.34622428
"2163","150402949-2020-02-26T00:04:19.000000Z",2020-04-01,"150402949","SHUN  HANG67",-104.8476375,0.66071743
"2164","150402949-2020-02-26T00:04:19.000000Z",2020-04-02,"150402949","SHUN  HANG67",-104.84127045,1.12212838
"2165","150402949-2020-02-26T00:04:19.000000Z",2020-04-03,"150402949","SHUN  HANG67",-106.93047041,1.54895044
"2166","150402949-2020-02-26T00:04:19.000000Z",2020-04-04,"150402949","SHUN  HANG67",-111.05549199,2.23137861
"2167","150402949-2020-02-26T00:04:19.000000Z",2020-04-05,"150402949","SHUN  HANG67",-114.97156948,2.8992973
"2168","150402949-2020-09-29T19:57:16.000000Z",2020-09-29,"150402949","IU RONG 6",122.46052893,36.84266544
"2169","150402949-2020-09-29T19:57:16.000000Z",2020-09-30,"150402949","IU RONG 6",122.45615857,36.8573064
"2170","150402949-2020-10-03T11:54:05.000000Z",2020-10-03,"150402949","IU RONG 6",122.44571934,36.87319718
"2171","150402949-2020-11-22T01:03:22.000000Z",2020-11-22,"150402949","IU RONG 6",103.82377648,1.22494165
"2172","150402949-2020-11-22T01:03:22.000000Z",2020-11-23,"150402949","IU RONG 6",103.8175644,1.22121814
"2173","150402949-2021-01-20T00:55:02.000000Z",2021-01-20,"150402949","SHUN HANG 6",-60.52705142,-45.39185682
"2174","150402949-2021-01-20T00:55:02.000000Z",2021-01-21,"150402949","SHUN HANG 6",-60.49268704,-45.41017676
"2175","150402949-2021-01-20T00:55:02.000000Z",2021-01-22,"150402949","SHUN HANG 6",-60.52094616,-45.36989146
"2176","150402949-2021-01-20T00:55:02.000000Z",2021-01-23,"150402949","SHUN HANG 6",-60.48832497,-45.38267826
"2177","150402949-2021-01-20T00:55:02.000000Z",2021-01-24,"150402949","SHUN HANG 6",-60.58111321,-45.5208076
"2178","150402949-2021-01-20T00:55:02.000000Z",2021-01-25,"150402949","SHUN HANG 6",-60.16900532,-45.60087807
"2179","150402949-2021-01-20T00:55:02.000000Z",2021-01-26,"150402949","SHUN HANG 6",-60.50778428,-45.49331519
"2180","150402949-2021-01-20T00:55:02.000000Z",2021-01-27,"150402949","SHUN HANG 6",-60.60096376,-45.65590803
"2181","150402949-2021-01-20T00:55:02.000000Z",2021-01-28,"150402949","SHUN HANG 6",-60.60663869,-45.54109408
"2182","150402949-2021-01-20T00:55:02.000000Z",2021-01-29,"150402949","SHUN HANG 6",-60.59125254,-45.46254947
"2183","150402949-2021-01-20T00:55:02.000000Z",2021-01-30,"150402949","SHUN HANG 6",-60.48106253,-45.36311757
"2184","150402949-2021-01-20T00:55:02.000000Z",2021-01-31,"150402949","SHUN HANG 6",-60.59116267,-45.49055781
"2185","150402949-2021-01-20T00:55:02.000000Z",2021-02-01,"150402949","SHUN HANG 6",-60.5624756,-45.38535011
"2186","150402949-2021-01-20T00:55:02.000000Z",2021-02-02,"150402949","SHUN HANG 6",-60.65532773,-45.65139969
"2187","150402949-2021-01-20T00:55:02.000000Z",2021-02-03,"150402949","SHUN HANG 6",-60.64344114,-45.62471391
"2188","150402949-2021-01-20T00:55:02.000000Z",2021-02-06,"150402949","SHUN HANG 6",-60.49673445,-45.29057997
"2189","150402949-2021-01-20T00:55:02.000000Z",2021-02-07,"150402949","SHUN HANG 6",-60.51422632,-45.35228122
"2190","150402949-2021-01-20T00:55:02.000000Z",2021-02-08,"150402949","SHUN HANG 6",-60.51682657,-45.3334203
"2191","150402949-2021-01-20T00:55:02.000000Z",2021-02-09,"150402949","SHUN HANG 6",-60.57781217,-45.48589502
"2192","150402949-2021-01-20T00:55:02.000000Z",2021-02-10,"150402949","SHUN HANG 6",-60.63998076,-45.66091437
"2193","150402949-2021-01-20T00:55:02.000000Z",2021-02-12,"150402949","SHUN HANG 6",-60.56190438,-45.45213603
"2194","150402949-2021-01-20T00:55:02.000000Z",2021-02-13,"150402949","SHUN HANG 6",-60.53397723,-45.76249065
"2195","150402949-2021-01-20T00:55:02.000000Z",2021-02-17,"150402949","SHUN HANG 6",-60.22520909,-45.19609112
"2196","150402949-2021-01-20T00:55:02.000000Z",2021-02-22,"150402949","HAI HANG 6",-60.49986621,-45.60818233
